Tweets,Polarity,Sentiments,Month
COVID 19 awareness workshop at Shadhanand Anathalaya Trust Karnal,0.0,Neutral,04
in when I needed to be assured as member of superswiggy swiggy fails me Instead of free delivery as promised while pitching super swiggy they are in Covid times charging even higher then normal times so much for cherished,0.13888888888888887,Positive,04
workers distribute home made masks to children elderly essential service providers and everyone in need We are united in our fight against COVID 19 MeriZimmedari,0.0,Neutral,04
Dhbvnl sending bill and forcing to pay that averate bill of 20k without reading as last 8 months average is 2k Looting janta in CoronavirusIndia Covid 19india,-0.075,Negative,04
ShivrajPanauti The Shivraj Singh Chouhan led government in Madhya Pradesh is finding itself in a tight spot in combating the Covid 19 pandemic ShivrajPanauti,-0.17857142857142858,Negative,04
In the name of Vikas you fooled the country with your so called Gujarat NamoNa Model Now during Covid 19 the entire world can see your Gujarat Model for what it is a NamoNa BJPdestroysGujarat,0.0,Neutral,04
Gujarat has been one of the most poorly managed states following the outbreak of the pandemic 29 out of 33 districts have been adversely impacted due to COVID 19 Recovery rate way below national average Poor healthcare in the state BJPdestroysGujarat,-0.09583333333333334,Negative,04
Sir i am anshul narwal from birchpur village Due to Covid 19 there are several difficulty farmer is facing right now but it is not my concern my concern is our village sarpanch is not giving permission to sell our grain gehu to the market,0.05357142857142857,Positive,04
Sir i am anshul narwal from birchpur village Due to Covid 19 there are several difficulty farmer is facing right now but it is not my concern my concern is our village sarpanch is not giving permission to sell our grain gehu to the market,0.05357142857142857,Positive,04
Sir Madam PFA the news clip as published by Amar Ujala news paper in reference of Helpline numbers during COVID 19 LOCKDOWN in S A S Nagar Mohali Punjab,0.0,Neutral,04
At L1 COVID Hospital Shamli,0.0,Neutral,04
Appreciating the determination and dedication of SP KARNAL SURENDER SINGH BHORIYA for this courageous service for our nation and its people during the xtreme outbreak of COVID 19 all across the world Karnal SurenderSingh SpKarnal haryana lockdown Police,0.0,Neutral,04
Who Is Real SadGuru All diseases COVID etc are destroyed by true devotion Kabir Is Real God and dignity SantRampalJiQuotes SantRampalJiMaharaj Sadhna Tv 7 30 Pm TV Today 2 30 Pm IswarTV 8 00 Pm onVani 9 30Pm coronavirus SundayMotivation,0.25,Positive,04
Madam Here the flyer on Spl Cell for Women Tamil Nadu Supported by Hon ble Commission during COVID 19 Lockdown,0.0,Neutral,04
Madam Here the flyer on Spl Cell for Women Supported by Hon ble Commission during COVID 19 Lockdown,0.0,Neutral,04
Hatsoff and working style of and in this pandemic of Covid 19india,0.0,Neutral,04
Covid 19 CoronaFighters CoronaWarriors emotional pic at Karnal,0.0,Neutral,04
India is suffering from covid 19 and recently our pm Narendermodi announced no one will take extra charges in loan but i thing indiabulls is bigger then pm nd country,0.0,Neutral,04
Covid 19 Stay at home stay safe Watch on YouTube,0.5,Positive,04
How to improve English speaking skills at home during Covid 19 lockdown through Online Pay only 700 Call 919996785457 Certified Trainer Orange Group,0.0,Neutral,04
Sir Madam Pls find attached the flyer on Special Cells for Women Punjab during the COVID 19 lockdown period,0.35714285714285715,Positive,04
Sir Madam Pls find attached the flyer on Special Cells for Women Bihar during the COVID 19 lockdown period,0.35714285714285715,Positive,04
Director Message India has experienced an unprecedented need to close its doors for an indeterminate period due to the coronavirus pandemic Covid 19 However while we may be closed as a physical space we are,0.235,Positive,04
Please MODI jii Is link ko urgently kholkr dekhie Covid ka 100 Treatment Solution URGENT,0.0,Neutral,04
Due to this COVID 19 Ukraine Govt has declared complete lockdown till 24th April which could extend further Till now total cases are 2777 We request Govt of India amp PM to help us in extraction to our country amp help us to reach home safely,0.095,Positive,04
Twice in a week i care my bike COVID 19 Lockdownextention royalenfield bullet,0.0,Neutral,04
Meanwhile we can moniter the district Next step centre should identify all districts which are Covid free then test random 1000 people from each district in a week Random people can be identified using Aadhar If no positive case comes out,-0.14272727272727273,Negative,04
INDIA Dear Mr PM I would like to give some suggestions regarding lockdown for Covid 19 1st Centre should tell states to indentity 1 district which is free from Covid Lockdown should be lifted from 1district in every state,0.4,Positive,04
My son undergraduate in FIU USA and my daughter is in UFV British Columbia Canada Both are dire situation and wanted to come back till the universities are close due to Covid 19 We are worried and requesting please bring them home,-0.04166666666666666,Negative,04
My son stuck in US and daughter in Canada They wanna to come back in India due to Covid 19 kindly help us,0.15833333333333333,Positive,04
Two positive cases of covid 19are founded in our nearly village sanolikhurd Oh God Plz help us from this situation of epidemic Panipat village contained at Panipat War Memorial Kala Amb,0.16363636363636366,Positive,04
Motivations from little childrens bjp GoCoronaGo GoCoronaCoronaGo CoronaLockdown CoronaUpdate COVID2019india Covid 19,-0.1875,Negative,04
One of Covid 19 patients ran form the hospital from baghpat Delhi and he relates to TablighiJamaat Shame on these idiot people who are doing such nonsense,-0.4,Negative,04
Why Need TrueWorship Today the whole world will agree The prophecy of Holland geyard Crise predicts that a great man of India will bind the world in the thread of unity and that great man will watch Sadhana TV from 7 30 to 8 30 to know more Covid 19 at Karnal Railway Station,0.575,Positive,04
During lockdown Covid 19 StayHomeSaveLives StayHomeStaySafe Covid19India,0.0,Neutral,04
This is only the way to promise our h able PM that we are with you against covid 19,0.25,Positive,04
One person of our Karnal died due to Covid 19 in and people are using fire crackers Shame haryana 9baje9minute 21Days,-0.125,Negative,04
What a great sight it was absolutely amazing So many people were chanting Gayatri Mantra and few other mantras Great example of community spirit being shown by so many Indians today to overcome the challenges of Covid 19 Great initiative by Respect 9 9,0.459375,Positive,04
Sir pls support to fight against covid 19,0.0,Neutral,04
The Covid 19 pandemic could be under control by the end of the month but uncertainty remains as to whether there will be another coronavirus outbreak next spring China s leading respiratory disease expert said CoronavirusOutbreak,0.0,Neutral,04
There is so much power in the satsang of a full saint that he also makes a clean society Just as no disciple of Sant Rampal ji does any kind of intoxication Must See Sadhana TV Evening 7 30 to 8 30 Covid 19,0.37916666666666665,Positive,04
JagoNitishJago Rather than doing fake publicity should work on COVID19 in his state JagoNitishJago,-0.5,Negative,04
BJPCoronaCorruption Na Khaunga Na khane dunga sarkar must investigate into the COVID19 test kit scam Why did India overpay for faulty test kits Who are the beneficiaries BJPCoronaCorruption,0.0,Neutral,04
Sad to hear about the demise of senior Leader and Corporator Shri Badruddin Sheikh ji My condolences to his family and loved ones May his soul rest in peace COVID19 Ahmedabad,0.09999999999999998,Positive,04
Headline Hungry BJP has pushed people of Agra into a serious trouble BJP media was busy selling fake Agra Model even when Covid19 was spreading The mayor is crying for help but the BJP is silent No concern for Hindus of Agra,-0.18888888888888888,Negative,04
Covid19 situation in Agra is serious Agra was a hotspot since day one with maximum number of cases in UP,-0.3333333333333333,Negative,04
Heart warming picture from Kalaburagi A doctor and a Policeman salute each for their work during the Covid19 pandemic The picture was taken by photojournalist Shivasharan Bennur,0.0,Neutral,04
An Advisory issued by India to media persons covering COVID19 and travelling to affected areas to take health precautions while doing their duties StayatHome Staysafemedia,0.0,Neutral,04
If you guys cannot handle a query why you guys are creating problems in this pandemic situation COVID19 Pathetic is the only word for you guys in Your are most welcome to address the resolutions,0.07500000000000001,Positive,04
Please share a link where we can check the list of containment zones and hotspots of covid19,0.0,Neutral,04
I recommend Aarogya Setu app to fight against COVID19 Please download and share it using this link Android iOS,0.0,Neutral,04
Motivations from little childrens bjp GoCoronaGo GoCoronaCoronaGo CoronaLockdown CoronaUpdate COVID2019india Covid 19,-0.1875,Negative,04
Everyone is united in the fight against coronavirus amp everyone should listen to their government s instructions amp stay at home IDSDP2020 COVID19 CautionYesPanicNo Shooting,0.0,Neutral,04
Reports are suggesting that the person passed away who was infected with COVID19 Is that true,0.35,Positive,04
Today first covid19 positive case found in district karnal,0.23863636363636365,Positive,04
There is so much power in the satsang of a full saint that he also makes a clean society Just as no disciple of Sant Rampal ji does any kind of intoxication Must See Sadhana TV Evening 7 30 to 8 30 Covid 19,0.37916666666666665,Positive,04
Corona twerking has become so poweful that everybody thought it was an earthquake The talent earthquake,0.0,Neutral,05
Ohh motee lockdown khol Lockdown 5 ki ku soch ra Glti govt Ki bhugat saara desh rha h yhi agr feb starting m hi int Flights rok di hoti to india corona free hota ab tk jaise new zealand hogya h BJP SARKAR CORRUPT SARKAR NOLOCKDOWNFURTHER,0.009090909090909094,Positive,05
Rest of the world What is happening we are suffering from pandemic like corona having locust attacks earthquakes cyclon etc Indian moms Ye sab is phone ki galti he aag laga de isse sab theek ho jayega,0.0,Neutral,05
Rest of the world What is happening we are suffering from pandemic like corona having locust attacks earthquakes typhoons etc Indian moms Ye sab is phone ki galti he aag laga de isse sab theek ho jayega,0.0,Neutral,05
corona Update 29 May 2020,0.0,Neutral,05
That s all hard work I pray that we all will win against corona,0.25416666666666665,Positive,05
Earthquake tremors felt in Haryana Delhi NCR Corona China pak India tensions Cyclone aur ab Earthquake Ye to too much ho rha hai,0.2,Positive,05
That s a great news Wish government of Maharashtra success in fight against Corona,0.55,Positive,05
Touche moment for Corona 2020 RIP,0.0,Neutral,05
I pray to ji that people are facing many problems due to the Corona information running earlier on calling someone please get it closed,0.06875,Positive,05
Congress should hand over national herald property to govt for corona epidemic,0.0,Neutral,05
He even predicted that Corona is spread by pharma industry so that once it reaches masses they ll earn profit out of it by selling it s vaccines,0.0,Neutral,05
India should be free from these Corona Spitters,0.4,Positive,05
Wanna live a healthy wealthy life Stay away from Corona Spitters,0.3787878787878787,Positive,05
WE ALL MUST LEARN FROM CORONA HOW FAIR IT IS IN DEALING WITH EVERYONE ANY COUNTRY ANY CLASS ANY RELIGION ANY CASTE ANY CREED ANY GENDER NO RESERVATION APPLIES NO POLICY DIFFERENCES OR FAVORITISM INDIAN POLITICIANS MUST LEARN FROM CORONA,0.7,Positive,05
Sir Indian Government BJP does doing the same think what Mr Wanchu said to divert the Citizens from critical crisis due to Corona Virus Labourers Problem Small scale industries etc shouting about Pak China tense situation,-0.14166666666666666,Negative,05
IN AMERICA RACISM IS THERE IN INDIA CASTE ISM IS THERE MORE DANGEROUS THAN CORONA NO VACCINE HAS BEEN FIND OUT DUE TO DIRTY POLITICS OF GREEDY POLITICIANS ROSE HAND BROOM ELEPHANT CYCLE WHO SO EVER IT IS,-0.045,Negative,05
MAKING ANNOUNCEMENT ALWAYS AT 8 00 PM MAY NOT BE RIGHT NEED TO UNDERSTAND DIFFERENCE BETWEEN DEMONETIZATION AND OTHER EMERGENCIES AS CORONA IS ALREADY THERE BUT DUE TO SUDDEN STOPPAGE OF EVERYTHING CAUSED PANIC TO CITIZENS SPECIALLY POOR MIGRANT WORKERS,-0.07285714285714287,Negative,05
Breaking Bizarre incident in Meerut Monkeys run away with Corona test samples locals fear the spread of infection Details by TIMES NOW s Amir Haque,0.4,Positive,05
ISLAM s Corona Timeline 2020 January Allah s punishment for Chinese atheists eating haram February Allah s warning to kafirs March Allah testing Muslims April US and Israel conspiracy May Bill Gates conspiracy to instal chips in humans,0.0,Neutral,05
Help others to help yourself Watch India coming together to fight CORONA Watch safety tips TiktokBhagao RoposoApnao,0.0,Neutral,05
First 200 cases in 2 months 60 days and next 200 in just 11 days Now Corona is in top gear in Guru gram,0.25,Positive,05
God Morning Wednesday True God is kabir Must read gyan ganga Sant Rampal Ji Maharaj Satsang is according to the Vedas and purans and other spiritual books Must watch sadhna TV 7 30pm Escape us from Corona epidemic disease Escape us from Cancer,0.075,Positive,05
In this corona time we need more support kindly help me immediate for repairing of mobile else replace phone it is warranty Feb 2020 purchase refer image for call number update me at Karnal,0.55,Positive,05
SocialDistanacing coronavirus We all need to be super cautious before we step out of our house relaxations are only by the Government not by Corona Virus Chandigarh,0.16666666666666666,Positive,05
Friends Pls make a note Relaxation in lockdown is given by the government and not by the CORONA,0.0,Neutral,05
Corona didn t Break the system Corona Exposed a broken system 1947to2020 coronavirus,-0.4,Negative,05
Corona didn t Break the system Corona Exposed a broken system coronavirus,-0.4,Negative,05
Me 2015 I want someone who ll look at me the same way I look at Chocolate Cake Me 2020 I want someone who ll tell me Corona has no more Mate Me 2025 I want someone who ll take my kids out of the gate Me 2030 I want someone who ll say No No it s not too late,-0.18333333333333332,Negative,05
HelpfulTipsToBeatCorona By using all these things we can increase our immunity power and fight against the great plague like Corona,0.8,Positive,05
HelpfulTipsToBeatCorona Saint Dr Singh ji insan gives corona prevention tips He says consume vitamin C rich foods like lemon orange mausami Linnie Gooseberry or amla juice It s beneficial for immune system,0.375,Positive,05
HelpfulTipsToBeatCorona To fight the corona we need to increase our immunity so we should take protein rich food like soy gram pistachio and milk and curd cheese,0.375,Positive,05
HelpfulTipsToBeatCorona Clean hands thoroughly to prevent the spread of corona virus Wash hands thoroughly by two steps 1 create lather on both the hands with soap 2 Scratch the nails of one hand onto plam of both hands this will thoroughly clean the nails,0.3666666666666667,Positive,05
HelpfulTipsToBeatCorona Corona prevention tips by Saint Dr ji insan Daily Practise pranayam with meditation in the morning and in the evening and increases ur immune system will power positively and self confidence,0.11363636363636365,Positive,05
about vaccine of corona gt watch on YouTube channel bestISVIJAY Indian,0.0,Neutral,05
Control on hiking rates like baba ramdev others companies products during Corona virus manthan Jai hind,0.0,Neutral,05
May the Almighty God protect us from Corona soon and all lives may cm bk to normal track again,0.15,Positive,05
I wish someone from your near and dear was infected with Corona then I will see if you continue with your selective nonsense Why don t you go and live with your fellow community in the streets of old Delhi instead of barking from your comfortable habitat You people are a curse,0.18409090909090908,Positive,05
To save hefty amount for state exchequer and to check the spread of CORONA please postpone all inter district inter station and interstate transfers of employees except emergent reasons,0.0,Neutral,05
Another heartbreaking news in between of the Corona epidemic the brutal death on the railway track of 15 workers does the government need the poor only for vote RailwayAccident bjpfails TrainAccident,-0.425,Negative,05
Everyone to corona right now,0.2857142857142857,Positive,05
Good morning jatto girlslockeroom fancamsareoverparty noexams CoronaWillEndSoon petrolpricehike Corona Corona lockdown wednesdaymorning uhurumustgo Covid 19 COVID sharjahfire,0.7,Positive,05
How a society or even a single person can remain healthy in this environment where lots of rotten garbage lies here there on the road even in the rain Lots of labourers without masks potentially Hazardous to the society in Pandemic situations like Corona COVID19,0.3428571428571428,Positive,05
Public ki ignorance lockdown ko fail kr rhi h aur wo din dur nhi jb sb corona ke shikaar ho jaayege Jaago India walo Jaago Khud bhi bacho aur ko bhi bachao Follow government order and stay home safe urself Use mask gloves and social distancing,0.008333333333333333,Positive,05
We all are struggling with Corona factor and News Channels are doing their job to telecast each and every detail about Covid19 I d request them to focus on some other news after 8 PM as so many old people are stuck at home And it can cause stress issues,0.15833333333333333,Positive,05
Hats off to the corona warriors of our country But so much benefits given by haryana govt in lockdown 3 0 is very scary Sir it s a humble request plzzz look forward to it,-0.21666666666666667,Negative,05
LetsStaySafe If you have to go out of the house then by keeping social distance we can break the link of disease called corona,0.03333333333333333,Positive,05
LetsSatySafe Clean the corner of your house to avoid the corona Sanitize the things that are frequently touched by the house and protect yourself from the corona,0.2333333333333333,Positive,05
This line graph depicts the information about the incline the number corona patients And government lockdown the nation 40 days till now we can se huge inclement in covid 19 patients Whats the government doing Can any one explain,0.4000000000000001,Positive,05
Continuous Earthquakes in India during Covid crisis Delhits be like earthquake earthquake,0.0,Neutral,05
Faridabad is not having strict rules for lockdown Also there is only 1 hospital allotted as of now for covid patients Why is a small town facing so many health issues that it has topped the list of Deaths in Haryana,0.08333333333333333,Positive,05
the Covid 19 effect artists community specially the Folk and Theatre artist of the Hary are the most afflicted and alienated people who are facing these hard times without any help it s a request to Hary Gov to grant some funds,0.1884920634920635,Positive,05
COVId 19 biggg blast Capital Delhi And all NCR failure Central And States Government handle its Nw it s bigg penic to The public,-0.10555555555555557,Negative,05
Why kejriwal govt Is spending more money on TV ads rather than care of delhi s people Where is 30 000 bed Should this money be used in care of covid patients PMModi NarendraModi PMOfIndia AmitShah ArvindKejriwal drharshvardhan RaviShankarPrasad Manishsisodia,0.5,Positive,05
KARNAL COVID 19 REPORT DATED 29 05 2020,0.0,Neutral,05
It s more thn 24 hours n I m still waiting response from you n your team n I guess due to Covid 19 your unable to send e mail or calls to your representative team Worst experience with hitachi n it s employees n it s services r below 0,-0.28125,Negative,05
Some wise words COVID,0.7,Positive,05
Dear Sir Viral Transportation in COVID 19 Pandemic Inactivated Virus Transportation should be Implemented for Safe Transportation and Handling at Diagnostic Laboratory Hospitals,0.5,Positive,05
Covid 19 Faridabad Haryana Update Total Cases 307 Active Cases 114 Cured Discharged 138 Asymptomatic ve 47 Deaths 8 As on May 29 2020 till 05 00 PM Via CMO Report IndiaFightsCorona,-0.06666666666666668,Negative,05
VIRAL TRANSPORTATION IN COVID 19 PANDEMIC INACTIVATED VIRUS TRANSPORTATION SHOULD BE IMPLEMENTED FOR SAFE TRANSPORTATION AND HANDLING AT DIAGNOSTICS LABORATORIES,0.5,Positive,05
China feels everything belongs to China except Covid 19 which actually belongs to China,0.0,Neutral,05
BJP COVID 19 Gear Scam In Indore officers removed 2227808,0.0,Neutral,05
News coverage for My documentary on worst Pandemics in World Respected sir kindly have a look I hope you will like it DOCUMENTARY pandemics coronavirus covid 19 author writer haryanaexpress news,-0.1,Negative,05
Breaking News Sambit Patra hospitalised after COVID 19 Symptoms requesting for Gau murta and Gobar for the treatment SambitPatra coronavirus BJP BreakingNews sambit,0.0,Neutral,05
The lockdown turn around soccer socks catterpillar coronavirus Lockdown5 Covid 19 thursdayvibes,0.0,Neutral,05
As English testing centers worldwide have closed due to COVID 19 the Duolingo English Test has grown 500 What is the Duolingo English Test How can I prepare Who accepts the test We answer all of those and more The Orange Group 918222899397 919896125886,0.04583333333333334,Positive,05
rc i am DNHE student i already submitted the assignments in given mail wanted to equire about the project which involves physical survey with people and needs to be done in guidance of doctor As because of Covid 19 this seems difficult please tell what to do now,-0.25,Negative,05
Kalpana Chawla govt hospital is playing with lives of ppl on the name of Covid 19 test No SocialDistancing no Sanitization waiting for 7 12 hours with lots of movement Pls save until it s too late YogendraYadav,-0.3,Negative,05
Modiji said we will win this fight against Covid in 21 days We are at day 60 We are the only country which is opening up the lockdown when the virus is spreading exponentially RahulGandhiVoiceOfIndia,0.4,Positive,05
COVID situation in Gujarat is grave State has one of the highest death rates But that has not stopped the govt from making profit at the cost of its citizens After ventilator scam govt is selling N95 masks at 31 profit,0.0,Neutral,05
From COVID Nothing Is Permanent Everything Might Be Change According To Time at Karnal,0.0,Neutral,05
Indian Government is planning to levy 15 COVID TAX Let s c if this information is correct Waiting for government to announce,0.0,Neutral,05
Sir I want to tell you that my apple cable is not working and service senter in my are is closed due to covid 19 The cable is usb c to lightning cable which is of 2 meter i purchased it from Chandigarh imagine store Plz look into this matter,-0.1125,Negative,05
DisasterReliefWorkInKarnal As COVID 19 continues to threaten lives nd livelihoods is responding to the needs of the vulnerable people nd frontline workers Saint Ram Rahim Ji Saint Dr Singh Ji Insan GreenSWelfareForceWing DeraSachaSauda,-0.5,Negative,05
What s the process in case anyone is stuck outside his home for months due to the COVID lockdown will it get a bill waiver from his Internet Provider as NO SERVICES have been consumed,-0.0625,Negative,05
Covid India Lockdown4 notification is out save yourself don t step out until necessary lockdown AatmnirbharBharat India,0.0,Neutral,05
How to improve IELTS and English speaking skills at home during Covid 19 lockdown through Online Class activity Conversation discussion role play interview Classes from Monday to Friday Class Timing You decide 8 am to 9 pm Duration 3 months Call 918222899397,0.0,Neutral,05
BJP has failed in the fight against COVID GoBJPGoCorona,-0.5,Negative,05
This wouldn t help us to be safe from covid 19 Some token system can be implemented if authorities think of it This video is from pnb nigdhu karnal,0.5,Positive,05
DONT MISS Canada Live session on 14th May 2020 at 01 00 P M Join our Free online Session Live from Eton College Canada Learn how Student can move to Canada in Covid 19 situation Click the link Host Ms Kavita Wilson Call 8222899397,0.22424242424242424,Positive,05
Another face of our great media coronavirusinindia coronavirus COVID indianmedia bittertruth india indians media,0.8,Positive,05
Website doesn t operate in this time showing covid 19,0.0,Neutral,05
ServingDuringCovid1 With the inspiration of Saint Dr Singh Ji Insan the volunteers are serving the humanity with compassion as the country fights the Covid 19 DSS volunteers are providing food and ration to the needy with due permission,-0.125,Negative,05
DONT MISS UK Live session on 11th May 2020 Monday at 02 00 P M Join our Free online Session Live from Middlesex University UK Learn how Student can move to UK in Covid 19 situation Host Mr Joydeep Soha Middlesex University UK The Orange Group Call 918222899397,0.22424242424242424,Positive,05
How to improve IELTS and English speaking skills at home during Covid 19 lockdown through Online Class activity Conversation discussion role play interview Classes from Monday to Friday Class Timing You decide 8 am to 9 pm Duration 3 months Call 918222899397,0.0,Neutral,05
TrueBloodPump Covid 19 Inspiration of followers of donated many units of blood We should all donate blood,0.5,Positive,05
TrueBloodPump Covid 19 These sevadars of Dera Sacha Sauda have been named blood pumps by Guru ji as these servants are ready to give a drop of their blood whenever needed,0.2,Positive,05
DONT MISS Canada Live session on Facebook Click the link On 8th May 2020 Friday at 11 00 A M Join our Free online Session Live from Q College Canada Learn how Student can move to Canada in Covid 19 Host Ms Bhumika Sharma Q College Canada,0.22424242424242424,Positive,05
HAHAHAHA LMAO COVID 19 coronavirus tuesdayvibes lockdown tomhollandisoverparty ramadankareem COVID Lagos willisraburu 2020,0.4,Positive,05
T 1 Everyday we strive our way to overpower humanity That Greed Questions our own sustainability Covid 19 BuildBackBetter BeatTheVirus,0.2,Positive,05
things on my mind right now 1 you 2 you 3 you 4 you 5 you 6 you 7 you 8 you 9 you and you lockdownindia SaturdayThoughts KimJungUn Covid 19 StayHome COVID2019 COVID COVID2019 twittervskpop ImranKhan javascript AliWazirKilledArifWazir TheHalfOfIt,0.2857142857142857,Positive,05
Dear Sir Hospitality sector employs lakhs and due to covid it is severly hit leading to huge jobloss Atleast in green orange zones allow take aways or home delivery from restaurants,0.025000000000000026,Positive,05
I seriously would like to know HOW Is all the Covid positive patients will cue outside the liquor shops If proper guidelines are followed I doubt there are any issues,-0.026515151515151512,Negative,05
covid19 MigrantWorkers specialtrain,0.0,Neutral,05
Spoke at the Federation of Indian Industry s Webinar on Economic and Healthcare Cooperation Possibilities Between UK New Zealand and India in Post COVID19 Era,0.16818181818181818,Positive,05
Sir i am in trouble due to Covid19 lockdowns as i completed my MBA in December 2019 and Result displayed in January 2020 but yet not recieved my DMC so unable to apply for provisional certificate Kindly help and suggest me for my query,-0.05625,Negative,05
handwash must Mask must covid19 Awareness must social distancing must doctorsRespect must respectallofficials working 24 7 for us,0.03333333333333333,Positive,05
Is the government planning to offer any help to middle class who have or may get lost job after Covid19 crisis Can middle class expect any help from government,0.0,Neutral,05
R Sir This complaint is still not resolved Kindly look into this matter please We will be highly obliged OFFICIAL COVID19 unhygienicity HealthForAll,0.15333333333333332,Positive,05
Hi Guys Catch me Live On Ptc News Today at 7 pm Onwards News Indiafightagainstcorona Covid19 Entertainment Mondaymotivation,0.13636363636363635,Positive,05
branch manager of Gangoh branch code 02345 is not known about covid19 fund and also not known MSME loan I was ask about the same I have a current account with SBI last 4 year and turnover near about 1 25cr,0.025,Positive,05
Progress Report of India s Covid19 Response Ramping up medical infra Testing rate Doubling rate of cases Flattening of curve Relief to migrant workers Reading sessions Big Boss tasks Blaming minority community Hiding data Self glorification GoBJPGoCorona,0.0,Neutral,05
Dubai will grant 10 year gold residency to various medical speciality doctors who are working at the Dubai Health Authority DHA and are providing medical services to coronavirus patients while being in the frontline fight against COVID19,0.0,Neutral,05
Sir The way you are treating Aartiyas in Haryana is not a good sign of support COVID19 has destroyed them already and now these payments Please understand the model of this business as advances were given since 1960 s,-0.35,Negative,05
Since 21 march I first tweeted regarding the problem we all are facing Nothing happened to solve the problem Today 5 5 2020 also same things happening again with lots of unhealthy untidy Rotten garbage in COVID19 HELP OFFICIAL NoMask,-0.05000000000000001,Negative,05
The day i left school and started learning boyslockeroom COVID 19 LUMSFeeHike tuesdayvibes lockdown RahulGandhi Pakistan Pakistan JacksonWang webinar COVID19,0.0,Neutral,05
This is going to be an interesting thing Let s c if Punjab can plan this or not Atleast this will ease the state revenue stress along with the reduce the spread of Covid19 https,0.5,Positive,05
The Indian Air force give a tribute to the covid19 workers Salute MCC,0.0,Neutral,05
Covid19 cases in India 1 to 10 000 in 10 000 to 20 000 in 20 000 to 30 000 in 30 000 to 40 000 in Yet BJP Govt says all is well amp everything is improving Also,0.0,Neutral,05
