Tweets,Polarity,Sentiments,Month
We can t just stop pharmaceutical companies They are much like essential services for patients that need regular medicines People are not only being affected by COVID19 Off course proper care and guidelines needs to be set for the safety of employees and others,0.04,Positive,03
ICMR certifies Virology laboratory in Goa Full fledged testing of COVID 19 from today at Goa,0.35,Positive,03
Flattening the Curve Yoga PeaceOfBlueYoga YogaCommunity YogaMotivation YogaInspiration InstaYoga EverywhereYoga YogaGoals peaceofblueyoga covid19 Of Blue Yoga,0.0,Neutral,03
Stay isolated to save yourself Shot with india 77 Mark 2 coronavirus covid19,0.0,Neutral,03
I lost gameover COVID19 coronavirus goa,0.0,Neutral,03
Private cos are shut their staff is bound to feel the brunt through paycuts layoffs IT firms have asked their employees to WFH are feeling the distress Healthcare sector is on its toes being exposed to the risk of COVID19 1 2,0.0,Neutral,03
CRPF along with Goa Police stationed at Mapusa kept Strict Vigil on Citizens coming out on road during Lockdown21 and banned those who violate the rules Goa News Covid19,0.0,Neutral,03
This quarantine season has its own advantages Reading AwakenTheGiantWithin book that has been on my to read list for quite a while Covid19,0.6,Positive,03
Quarantine effects COVID19 lockdown covid,0.0,Neutral,03
Goa Police taking action against those who are unnecessarily roaming on the streets while there is Lockdown21 in the state to stop spread of CoronaVirus goa news covidindia covid19,-0.15000000000000002,Negative,03
Chief Minister COVID19 Open the new District Hospital in Margao and usage of funds under MPLAD for Gear Sign the Petition via India,0.06818181818181818,Positive,03
Some police need to be litterate enough to follow lockdown rules doctors COVID19,0.0,Neutral,03
Humanity counts COVID19 covid19india,0.0,Neutral,03
CUNCOLIMSUPPORTGROUP have initiated as one Cuncolkars With Cuncolim Municipal Council C O Councillors MLA Clafacio Dias have given COVID19 safety instructions by Dr Jorson Fernandes to entire Garbage Collection workers All necessary safety measure will be taken by CMC,0.0,Neutral,03
Please wake up to the reality and seriousness of the situation Be a responsible citizen Let s fight this Virus together stayhome staysafe SocialDistancingSavesLives COVID19 coronavirus goalockdown at Aquem,0.2,Positive,03
Being stuck in India during a national lockdown has shown me why Canada is the envy of the world and have stepped up during the Covid19 crisis While leaders here resort to police brutality instead of communicating with the people,0.0,Neutral,03
Got conjunctivitis Tummy pain And hesitant to visit the doctor No worries as healthcare now comes to your doorstep with CallDoc App The is the best initiative by Health Department App is Available to download on GooglePlay amp AppStore goa news Lockdown21 Covid19,0.7,Positive,03
I wish DT was isolated It would allow the US to get back on its feet and help the Covid19 people He is a disaster,0.0,Neutral,03
Testing for COVID19 is essential let us ask the govt to start with mass testing and sanitisation so that we can minimise the spread of coronavirusindia and save millions of lives TESTVIRUSNOW,0.0,Neutral,03
Even Andaman Nicobar not spared by COVID19 StaySafe,0.0,Neutral,03
For the record we have launched more Apps than COVID19 patients Brilliant Goa,0.7,Positive,03
our traditional Goan Poders have been doing home delivery on Goan bread since ages If they are given chance continue their tradition home deliver the bread every Goan will the most happy person in this time GoaPoder wakenbake covid19,0.43333333333333335,Positive,03
BRIGHT HOUSE deserves that Covid19,0.7000000000000001,Positive,03
We have to test producing ventilator consumables and spares locally before it actually hits us 3D printing de souza or custom moulded parts INDIA 3Dprinted ventilators IndiaFightsCorona covid19,0.0,Neutral,03
Stop blaming COVID19 It s been the same situation for months now,0.0,Neutral,03
Leave us all alone China ChinaLiedPeopleDied ChineseVirus19 covid19 india,0.0,Neutral,03
sir I live in Goa till the day we are fight well towards but today our CM has taken a decision to open all shop for whole day Request you to plz interfere,0.11212121212121212,Positive,03
China should leave everyone alone and stay in isolation for the next thousand years as punishment covid19,0.0,Neutral,03
Personal hygiene and social distancing added to what to eat and drink is the only key to fight Covid19 attack Winning against the virus is going to be engaged in longrun till vaccine is available to fight the infected and then the vaccine to fight away,0.15555555555555556,Positive,03
Still sir I personally feel we need a better CM Threat of Covid19 is at large But what happened in Goa was a catastrophe in the name of lockdown even after what Govt of India and PM had informed and explained what are essential commodities and which shops are exempted 1 2,0.17857142857142858,Positive,03
So proud of you guys Take care and al the verry best covid19 coronavirus india,0.9,Positive,03
When the whole country was serious about Covid19 our state politicians were busy in ZP elections flouting all rules of social distancing amp now v r in such a lockdown that even basic commodities are not there,5.782411586589357e-18,Positive,03
Last night 3 positive cases of COVID19 were detected in the state of Goa You can stay home and save lives During times like these the best thing you can do for yourself and for others is staying home StayHomeStaySafe IndiaFightsCorona InThisTogether at Mapusa Goa,0.4090909090909091,Positive,03
3 individuals have been tested positive for COVID19 in Goa yesterday and despite complete lockdown people are moving freely in villages cities across the State Tough measures are required,0.0845959595959596,Positive,03
Pls dnt make it more difficult for poor people Rich people wil make some calls and get food delivered What will bottom of th pyramid crowd do Who wil they turn to Let s be kind in times like these and spread love not hatred coronavirusindia BeKind covid19,0.17916666666666667,Positive,03
China refuses to discuss coronavirus at UNSC Its time UNSC amp WHO take sm strict action against them Time amp again they hv only lied hidden and conspired things Do they really expect the world to believe them about 3287 deaths ChinaLiedPeopleDied covid19,0.03333333333333334,Positive,03
Three cases of COVID19 reported in Goa,0.0,Neutral,03
plz make the travel history of 3 positive covid19 case Were they send home after arriving or they were quarantined immediately,0.2272727272727273,Positive,03
CHINA must be dragged into International Court and stripped of its VETO power in the UN Crime against humanity COVID 19 is a Chinese Virus Copy and paste ChineseVirus ChinaLiedPeopleDied China CoronavirusLockdown Corona COVID COVID19,0.0,Neutral,03
Do you think that s the correct number for china covid19 coronavirus,0.0,Neutral,03
He was an Indian And was in Mumbai few days back May his soul rest in peace stayhome staysafe covid19,-0.1,Negative,03
Goa should also start video conferencing instead of physical meetings covid19 staysafe,0.0,Neutral,03
Despite all odds and skeletal staff on duty at Goa Airport Relief flight to Russia takes off with 121 pax Few more in coming days The TEAM GOA burns midnight oil and committed to have smile on faces of guests Fight against COVID19 on GoI Official at Dabolim Goa International Airport GOI,0.15,Positive,03
GET MARRIED covid19 IndiaFightsCoronavirus,0.25,Positive,03
Unbelievable are these attackers humans or what They can think of such things even durinh crisis like covid19 losers Karma will get definitely get back to them,-0.09,Negative,03
Praying for him his family for America and the whole world May god protect all of us in these difficult times staysafe covid19,-0.15,Negative,03
Relief flight of TUI from Goa airport going to take off in sometime carrying 249 stranded British Nationals Matter of relief that guests shall be safe home amid COVID19 crisis AAI committed for service Bon voyage One more tmmrw Official GoI,0.3333333333333333,Positive,03
Me to China after I am being to forced to not step outside the house for next 21 days CurfewInIndia lockdownindia indialockdown ChinaVirus China WuhanVirus CoronavirusOutbreak COVID19 Coronago,-0.10000000000000002,Negative,03
1 3 billion people will be under the 21daysLockdown to fight against COVID19 But we should edure it well as it s gonna be hard for everyone in the days to come Let s do this as one big family and fight against this death threatening disease,-0.14583333333333334,Negative,03
Bharat We have no live media coverage of Goa on DTH about Goa especially about COVID19,-0.03409090909090909,Negative,03
While the whole world is having real Tests for Covid19 we in Goa have Test Yourself Goa An app A self assessment test Not sure I should be happy or miserable,-0.009999999999999986,Negative,03
Let s admit we re all fighting a silent World War Coronavirus covid19 StoptheSpread stayhome,0.0,Neutral,03
Saying a prayer for my brother a titan of a physician leading the charge against covid19 in Des Moines Iowa They ve set up parking lot screenings so people don t infect the emergency room They can instead,0.0,Neutral,03
Built this basic android widget which gives the basics stats of COVID19 in India data is fetched from API by repo StayHomeIndia Covid19India StaySafe StayAtHome,0.0,Neutral,03
Must read COVID19 NewYorkTimes,0.0,Neutral,03
Abiding by the clarion call to express gratitude towards the people performing their public duty despite looming threat of COVID19 the team Goa despite being one such performer expressed its gratitude for other arms of this fight Official GoI at Dabolim Goa International Airport GOI,-0.03125,Negative,03
We stand by Italy during these trying times Share your Support for our Italian friends They are our colleagues friends and family Cari amici siamo con voi COVID19 WeStandWithItaly,0.0,Neutral,03
Waiting for covid19 to vanish so I can continue partying,0.0,Neutral,03
Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,0.2,Positive,03
Beautiful Biryani What s the best way to deal with this cov d19 lockdown Start dreaming and manifesting the good times ahead where one could venture out freely and enjoy with food and drinks of their,0.6699999999999999,Positive,03
The mantra of SOCIAL DISTANCING applied at Goa International Airport by creating location markers for passengers to be in que at safe distance while checkin Stay safe One more step towards fight against COVID19 Official GoI INDIA,0.30666666666666664,Positive,03
Clearly all physical FIAT will be contaminated now with COVID19 so I mean they are oy doing the world a favour,-0.07083333333333333,Negative,03
Sir can you please explain as how employees are being put to risk for corporate greed Techmahindra CaronavirusIndia COVID Covid 19,0.0,Neutral,03
Its high time we realise the Gravity of the situation at hand Only Self Quarantine for the next 7 days or beyond after assessment starting right now is the answer Let s break the chain SelfQuarantine BreakTheChain Covid19 CoronaVirus,0.08914285714285715,Positive,03
COVID19 Antidotes Only available in Russia Russia CoronaVirusUpdate CoronaStopKaroNa,0.2,Positive,03
The war on COVID19 taken further to another level by Goa International Airport The screening of Domestic arriving passengers in addition to International arrivals started 4 screening counters started in Domestic arrival Official GoI INDIA at Dabolim Goa International Airport GOI,0.0,Neutral,03
Other Countries LOCK DOWN for One Month Quarantine COVID19 India One day Curfew Dude It s a deadly virus High chances of people getting infected at home when long gone family memeber reunite to support the curfew Next day they go and spread Covid19India,-0.061759259259259264,Negative,03
I kept telling everyone to Stay at Home here s why COVID19 GOA HOME,0.0,Neutral,03
WE ARE ONE Not only Goa Airport but all its stakeholders like Airlines and GHA are also fighting COVID19 with hand in hand as a cohesive force here at Goa Airport ensuring safe travel of pax at all times by adhering to all directions Official GoI,0.25,Positive,03
The ongoing fight against COVID19 at Goa Airport was reviewed today by Sh Chandraker Bharti JS MoHFW and team All the concerned areas and arrangements were inspected and satisfaction was expressed on the efforts put in Official INDIA GoI at Dabolim Goa International Airport GOI,0.0,Neutral,03
This reflects the joint determination of Goa to fight COVID19,0.0,Neutral,03
Advisory on Social Distancing Measure in view of spread of COVID19 disease 8 Local authorities to have a dialogue with opinion leaders and religious leaders to regulate mass gatherings and should ensure no overcrowding at least one metre distance between people,-0.06666666666666668,Negative,03
Goa International airport is committed to provide passengers a safe environment and to prevent the spread of CoVID19 the team carrying out disinfectant cleaning of all the passenger check points in Domestic area also Official INDIA,0.16666666666666666,Positive,03
Safety First Extensive disinfectant cleaning at Goa Airport is being carried out on regular basis X BIS trays tables lifts railings etc are being cleaned throughout as a preventive control measure against COVID19 Official GoI INDIA at Dabolim Goa International Airport GOI,0.0625,Positive,03
sir my brother is untraceable from last 2 month he is on voyage to S Africa my family is under tremendous stress in view of COVID19 on behalf of my family i would request you to help us in this distress condition just want to know if he is safe,0.13333333333333333,Positive,03
Sir we at Goa airport in support with Govt of Goa are not leaving any stone unturned to fight the CoVID19 Thanks for your encouragement THE FIGHT CONTINUES,0.2,Positive,03
If there was a vaccine available to fight COVID19 would you choose not to take it just as you are choosing not to sociallydistance yourself cuz you think your young and fit body can fight it DontBeStupidAlready StayHome,0.3,Positive,03
Department of Health and Family Welfare Services Bengaluru The 11th patient tested positive for COVID19 today is a 67 year old female a resident of Bengaluru who returned from Dubai via Goa on 9th March Karnataka CoronavirusOutbreak coronavirusindia CoronaVirusUpdate,0.10909090909090907,Positive,03
Let s just do all we can follow every advisory issued by INDIA in view of GoaZPElections Remember prevention is better than cure COVID19 COVID 19 CoronaAdvisory SocialDistancing,0.5,Positive,03
Stay safe folks Here are some coronavirus precautions by Do share and spread awareness Be safe CoronavirusOutbreak CoronavirusPandemic COVID19,0.5,Positive,03
Our continued endeavor to fight CoVID19 Regularly disinfecting the touch surfaces fumigation washroom cleaning on going with lysol2 besides screening of pax PREVENTION IS BETTER THEN CURE Official GoI INDIA,0.25,Positive,03
Is this not a mass gathering ppl are asked not to mass gather inorder to be safe from COVID19india COVID19 where is the distance Government need to set an example to the common ppl,0.1,Positive,03
A leader should lead by example You create a picture of what s possible so that people can look at you and say Well if he can do it I can do it Goa PublicMeeting COVID19 CoronaAdvisory,0.0,Neutral,03
This is on a bizarre assumption that unlike all the other Pandemics like Swine Flu Spanish Flu SARS MERS etc COVID19 will have a double peak Where s the evidence None except that it will cause death to most vulnerable people amp NHS may survive,0.04583333333333334,Positive,03
Remote work and distance learning should be taken seriously COVID19 CoronaOutbreak,-0.21666666666666667,Negative,03
Motion sensor handwash dispenser Need of the hour Covid 19,0.0,Neutral,03
I guess the same people who earlier sniggered at others for being hygienic have made the Hand Sanitizer their new ALCOHOL StopHoardingHandSanitizer CoronavirusIndia COVID19,0.04545454545454545,Positive,03
Good time to complete writing and skype interviews due to travel ban and cancelled conferences COVID19 Academic,0.16874999999999998,Positive,03
Does International relations as a subject have something to say about COVID19 Academic internationalrelations,-0.05555555555555555,Negative,03
To fight the CoVID19 Goa International Airport is taking utmost care and the regular fumigation is carried for Immigration screening counters washrooms offices in International arrival NO STONE IS LEFT UNTURNED Official GoI INDIA at Dabolim Goa International Airport GOI,0.0,Neutral,03
I think China should be billed for the spread of Covid19 as they tried to hide the fact Protecting the communist party at the cost of the world health isn t acceptable The Chinese govt should be docked in the UN and by affected govt s,0.0,Neutral,03
Goa Tourism is currently undertaking a survey to identify the needs of the tourism industry in the wave of the Corona virus crisis If you work in the tourism sector in Goa share your issues concerns and ideas To participate click on the link,0.0,Neutral,04
Predictions to estimate when the covid19 pandemic might end based on data provided by Map prepared on Online Stack lockdown corona lockdown2020,0.0,Neutral,04
Corona has impacted our psyche and we now long for hitherto mundane chores Taught us to value whatever we have,-0.10833333333333334,Negative,04
The government should seriously think about creating corona areas where these covidiots can be packed off to Whoever doesn t care about his own well being can go there This way care can be taken of who needs it and general public can be saved,0.07916666666666666,Positive,04
Save them from corona,0.0,Neutral,04
Hope you can pull the state out of this imminent corona disaster,0.0,Neutral,04
Good to see movies so that you can get rid of corona for some time from the mind,0.7,Positive,04
Corona has taught people what even parents could not do,0.0,Neutral,04
How about the people stranded here in Goa Hundreds are stranded here I think this is the right time to evacuate people from here as Goa is a corona free state as of now,0.3428571428571429,Positive,04
family is everything sandeseaatehai sandesheaatehain Corona lockdown Quarantine QuarantineTime,0.0,Neutral,04
Corona has taught many people many things Change of proffessions should be a serious option,0.22222222222222224,Positive,04
How about the hundreds of people stranded here in Goa Being a corona free state I think the government should try to evacuate the people of UT ASAP,0.4,Positive,04
Wts happening in Goa I can see ppl roaming freely in Taleigao Are we inviting trouble of Corona again,0.1,Positive,04
Very well said These are corona times and strange things are happening,0.07500000000000001,Positive,04
Yes Kerala Mumbai municipal commissioner the bhilwara magician In fact I have suggested a corona ministry,0.0,Neutral,04
Employment should be the first item on post corona agenda of every government Please divert all your efforts to that direction,0.25,Positive,04
Corona does not spare any one,0.0,Neutral,04
The theory that corona is less effective in hot and humid climate still holds It is not mutating as fast as it was feared to 94 percent cases are in countries with temperatures less than 17degree,0.14333333333333334,Positive,04
There are countless stories in this country of brave people who showed exemplary spirit and guts in this fight against corona Unfortunately they will all be forgotten moment we come out of this,0.10000000000000002,Positive,04
Request the media to publish the daily downloads of Aarogya setu App and create a frenzy around it in the country Involve celebrities as well This can be a game changer in the fight against corona post lock down,-0.1851851851851852,Negative,04
Tiny tot guests enjoying the environs of Goa International Airport The joy and smile is true testimony of the efforts put in by CORONA WARRIORS of TEAM GOA Official GoI at Dabolim Goa International Airport GOI,0.2785714285714286,Positive,04
Q Who declared Corona as a pandemic A WHO declared Corona as a pandemic,0.0,Neutral,04
This Corona issue will go as like others As PM Modi has said to the Sarpanchs of the country that this is the time where we should make ourselves independent This is the time where we should make a new model of development SanghKiBaat,0.06818181818181818,Positive,04
Do you mean they did no wrong Or that they were responsible for spreading corona all over the country If they had cooperated at that time this countrys infection rate would have been far lower Please don t try to make heroes out of villains,0.059375,Positive,04
One is very clear CM and Health Minister is doing a excellent job which is bench mark to other States Opposing Kerala Govt during this Covid 19 crisis with other issues is not a good idea opposition should work for people to prevent Corona,0.10600000000000002,Positive,04
Corona has upturned all theories,0.0,Neutral,04
He him self is a form of corona,0.0,Neutral,04
It is hogwash Moment we come out of corona china will arm twist and status quo will continue India to become a global manufacturing hub has to create the right eco system Archaic labour laws land acquisition poor electricity uncertain tax regime etc Hundreds of problems,-0.038095238095238106,Negative,04
He has probably the finest mind in this government He should have been put at the forefront in the fight against corona If not atleast he should be given charge of the re opening and I am sure he will bring the economy back on track The best techno politician of India,0.5,Positive,04
Hey Hey Trying to stay safe at work even though our nincompoop CM declared Goa corona free Then again maybe he was talking about the beer,0.45,Positive,04
There is a definite pattern emerging The danger is now restricted to the few hotspots in places like Mumbai Delhi Gujarat etc Most of India is emerging out of the corona shadow,0.1,Positive,04
China and Bengal communists both affected by corona ruled by strong leaders Any other similarities,0.15416666666666665,Positive,04
Dear sir you are one of the best economists of this country Don t you think every penny saved today can be diverted to the fight against corona,1.0,Positive,04
Lawyers are still not accustomed to the new normal imposed on us by corona Please give them some time,0.1431818181818182,Positive,04
You can never expect any truth from Beijing let alone corona,0.0,Neutral,04
Government missed the bus in terms of de destigmatizing corona patients Now this will be another menace as more and more ostracization cases surface,0.5,Positive,04
This is Chennai Guys without mask were put inside an ambulance which had a dummy Corona infected patient They learnt the best lesson for violating the Lockdown IndiaFightsCorona,1.0,Positive,04
Slowly the time is coming where we can say about 60percent India is corona free,0.04999999999999999,Positive,04
Maulana Saadh is a criminal and a proven terrorist who has tried to spread Corona in our country by planting Human Corona Bombs through Jamatis He is a national criminal n should be treated like Kasab was treated U rightly said Deepak ji Maulana Saadh is CORONA MAULA,-0.1285714285714286,Negative,04
You are the torch bearer in this fight Suggest that central government form a corona ministry and give you the charge The whole country will benefit,0.1,Positive,04
This tabligh nonsense is growing by the day Had they to do anything like this in a Islamic country they would have been packed off probably never to be seen again We have given them s long rope to our detriment We should have corona zones to put people who don t abidr,-0.05,Negative,04
3 corona suspects put in GMC isolation ward 34 in facility quarantine 75 reports came negative 46 reports awaited 3 cured patients home quarantined The fight is not yet over Don t let your Guard Down stayhomestaysafe Lockdown2 wefollowsocialdistancing GoaFightsCOVID19 at Aquem,-0.2277777777777778,Negative,04
Corona virus is a hoax Lift the lock down and get on with life The emperor needs the lock down as an excuse for his economic incompetence,-0.04027777777777779,Negative,04
The government should lift the lock down and end the misery of the common man The Corona virus is like that uninvited guest who will be with us for a long time to come We know that the BJP government wants to hide its economic failures buy giving us the Corona scare,-0.02111111111111113,Negative,04
Odisha WB is a corona time bomb Please seal the border of that state with military tightness,-0.1,Negative,04
The same ordinance should also cover police on corona duty Police should be given free to shoot order in self defence,0.2,Positive,04
Rumour is always dangerous The death of Goan Congress leader Jitendra DESHPRABHU is in question that whether he died through Pneumonia or Corona Salute to dynamic health Minister who clarified immediately that it was not Corona goacm bjp,-0.3,Negative,04
Dear Sir We are lucky to have Goa in Green Zone and wish we will continue to keep Goa safe from Corona But sorry to say still in many places Social Distancing is taken lightly Domestic helps have started operating in the state which is having the highest risk,0.09523809523809523,Positive,04
foundation goa Team reaching out to the people in need since Day 1 of lockdown and providing them with cooked food and ration supplies goafightscovid19 Corona Covid19India COVIDkindness makesomeonesmile helptheneedy ihelp ihelpfoundationgoa goa india,0.0,Neutral,04
GCMurm Bukhari Heartfelt request goes out on behalf of the kashmiri people stranded here in Goa India People want to be evacuated As Goa is now a corona free state and hundreds of kashmiri people are stranded here want to go home,0.2,Positive,04
Not sure about rest of Goa but Madgaokars surely believe that ours is the first Corona free place in India with establishments like Sweet Marts Pizza joints etc seen doing business as usual today Should I be worried or celebrate please clarify,0.16666666666666666,Positive,04
While we support our govt in giving medical treatment to tableeghis who are responsible for 30 Corona cases in India we also await the justice to Sadhus killed in mob lynching amid mistaken identity Makes me wonder Hum Santon ke saath hai ya Shaitano ke SantonKeSaathDesh,0.0,Neutral,04
Is it so important When the health ministry is updating us every day in PC Delegation is the key Without daily press conference he has managed to put India on top priority against corona and has been successful in it pmhaijaadoogarnahi,0.33,Positive,04
Goa becomes India s first Corona free state,0.325,Positive,04
As per statistics available 94per cent of the corona cases are in countries with less than 17degree temperature When asked Dr guleria agreed with a caveat The virus may b spreading indoors wher temps r low Can t a study b done abt our cases whether they are in,0.07777777777777779,Positive,04
Since Kerala is doing so well in the fight against corona the centre should not have interfered in their lockdown relaxation If successful that also could have become a template for other states to follow Request MHA to rethink,0.3125,Positive,04
27th Relief flight from Goa Airport with 265 passengers on board took off few minutes back to Heathrow London Team Goa has distinction of sending 5233 pax far to their homes thru a safe and secure environment against Corona Official GoI at Dabolim Goa International Airport GOI,0.13333333333333333,Positive,04
Whom U To Love Corona Mediators,0.5,Positive,04
Goa is Corona Free State Today We are Grateful to Our Doctors Medical Ambulance Fire Service Security Police Who are working Tirelessly Night and Day Risking Their Lives To Save our Citizens Thank you Hon CM Dr,0.2,Positive,04
Goa Turns Corona Free Zone Hats Off to amp team for taking effective decisions amp very importantly the Doctors goapolice MMC Workers amp Bankers for Playing the most imp role amp our law abiding citizens of Goa who has cooperated during this lockdown period at Aquem,0.505,Positive,04
Very Happy to Announce In Goa That All The Corona Positive Patients have Been Recovered The Last Corona Positive Patient Tested Negative Today Congratulations To the Team Of Doctors and All Medical Staff Really Appreciated The Work And Arrangemnts By,0.1935064935064935,Positive,04
Has or can a study be initiated to check whether the covid infections have occurred outdoors or indoor to ascertain the theory that corona virus does not survive in hot and humid conditions,0.25,Positive,04
Let us stand up and appreciate their efforts which will go a long way in getting out of the corona trap,-0.05,Negative,04
I was supposed to be in Goa right now by the beach being cute and enjoying the waves My Dear Corona Aamar jibon nosto CORONA Don t spoil my life Jao corona Jao Go corona Go traveling in my mind,0.42857142857142855,Positive,04
People of Goa has won battle against Corona Virus Goa State will be soon declared as Green Zone KilledCovid19 GoaMuktCoronaVirus,-0.2,Negative,04
Why Everytime Poor Has to Suffer Could have Talked Politely After All The Seller was doing it for her Living inspite of Red Alert Corona mumbai,-0.2,Negative,04
Photographers r corona proof,0.0,Neutral,04
Corona has become new political and religions propaganda Please don t believe media for any information Most of the news is fake Do your research about the Covid 19 Covid 19india faking ExposeFakeNews FakeNewsEpidemic FakePandemic IndiaFightsCorona india,0.007272727272727275,Positive,04
If you don t like those boring masks here is a hand painted mask for sale message to your own maskindia indiamask covid19 corona coronavirus india nausheen fashiondesigner goa Margao,-0.2,Negative,04
Time pass followers onely corona virus days leave spend time with tweet,0.0,Neutral,04
This is called corona virus days everyone celebrating,0.0,Neutral,04
People will forget Corona after a few years but people will never forget that at that time some people were spitting on doctors attacking them and deliberately crowding and harassing the government,-0.2,Negative,04
WE WILL DEFEAT CORONA DEFINITELY,0.0,Neutral,04
and team Corona warriors Hearty congratulations on the handing the cases well and providing assistance in time,0.0,Neutral,04
What happened It s like corona virus disease blood test,0.0,Neutral,04
Goa Airport braces itself for next Relief flight and starts disinfecting the different areas of terminal building and taking care of all touch points The minustest details taken care by our CORONA WARRIORS Official GoI INDIA,0.0,Neutral,04
This is no time to play politics sir When the country is under complete lockdown fighting a nasty war with corona spread why are you clapping this Is it practically possible to bring back seafarers now,-0.225,Negative,04
Have they made corona a joke Please find out who is playing politics by doing such nasty works,-0.5,Negative,04
Although it s tough to control the spread of a virus like Corona the team has done a good job I am unsure why all the 40MLA are not working baring a few Get these guys working checking with the people if all is well,0.03703703703703701,Positive,04
No it will complicate the corona war It may act like seedlings corona virus to country side,0.0,Neutral,04
CoronavirusLockdown Inter state lockdown must be followed military like specially border of the uncooperative and hotspot states to win corona war,0.3523809523809524,Positive,04
Volunteered for to cover the good work of GOA SIKH YOUTH that is working tirelessly to feed more than 2000 needy people each day Many might die of hunger before they die of Corona virus Step up and share NorthGoa,0.5666666666666667,Positive,04
It means goat is always gets sacrificed Horse Elephant Tiger is never considered Let s not forget our brave ancestors who were warriors Lets fight God is with us Fight against Corona Lockdown2,0.8,Positive,04
Them Remember 2020 with all that cor Me in 2025 No Them But Me in 2025 I said No I dont remember 2020 coronaupdatesindia coronavirus COVID2020india coronamemes corona at Viva Goa,0.0,Neutral,04
In complete support with lockdown the corona spread should be stopped Point No 6 made by ji is very important employers do take note Dont sack people JaanBhiJahanBhi,0.31,Positive,04
If Maharashtra was only in hand of Thakeray he would have controlled spreading of Corona He has to rely on supporter who are shielding their vote bank community,0.0,Neutral,04
After watching Ramayan I guess once corona is over and gone I will be surely making a trip to hampi and will visit Hanuman ji birthplace and Kishkindha Mountain,0.5,Positive,04
Madam not at all Someone freedom No Insurance no due No girl frnd No love no corona Onely healthy peace of mind So that s best Future Mom giving this advice for Me I just give you this advice cradit to you,0.2625,Positive,04
There is a lot of difference between Suspected Detected Don t mix it or misuse it CoronaUpdatesInIndia corona CoronavirusOutbreakindia COVID19 Covid 19india India,0.0,Neutral,04
Sir ap Doesn t change whole world is fighting corona virus but still our leaders fighting politically they won t change sir only one man can change everything in ap and India it s he s only true leader for us and god too waiting for him to rule AP at Velsao Beach,0.11,Positive,04
Welcome home Its really good to know that you won the battle against covid 19 amp Safely returned home Nation will be happy Plz take care May God give strength to corona positive people of UK at this moment to fight against CoronavirusPandemic,0.6054545454545454,Positive,04
HappEaster everyone stay blessed and god heal everyone who suffering from corona god bless you all and god heal everyone who s suffering from corona virus amen at Three Kings Church,0.0,Neutral,04
CORONA WARRIORS of Goa Airport up against the COVID19 after departure of 21st relief flight Carrying out disinfection of entire terminal building especially the touch points Selfless dedicated services at front foot speaks for it self Official GoI at Dabolim Goa International Airport GOI,0.0,Neutral,04
The 21st relief flight taking off from Goa Airport to UK with 315 adult 1 infant Special care for OLD and CHILDREN at all times Essential Cargo also uploaded TEAM GOA THE CORONA WARRIORS maintaining all services Official GoI at Dabolim Goa International Airport GOI,0.09285714285714286,Positive,04
Help to fight Corona,0.0,Neutral,04
But that has potential to disrupt the containment and whole exercise will be lost It will be difficult to manage people No sir Do not do it Emotion has no role in a war It is a war against Corona,-0.1,Negative,04
All Indian have seen that jamat spreaded 35 Corona and they plating stone spitting on doctor and police This is condemnable,0.0,Neutral,04
Dr Sawant has really done very good action to stop spreading of Corona viarus in Goa It is much better than Bilwara Center should appreciate it,0.32199999999999995,Positive,04
It s drizzling here in Goa The rains have come to wash Corona virus away,0.0,Neutral,04
As world gears up for the fight against Corona GoaLoO is creating a political climate as if elections are around the corner Bab Goan votes are not cheap condition of Margao is your report card for last 25yrs Goa will vote for development amp not for faultfinding,-0.06666666666666668,Negative,04
Sports for kids in times of Corona Part 2 Here is second part to series of sports options that kids can adopt in the times of Corona Badminton is an excellent sport that meets the principles of,0.5,Positive,04
You don t know about Russian Do you know the corona virus causes humans in Russia Just it s was 1 Even they are 1 From Swain blue virus Spanish blue virus chicken guinna virus rabish virus All that is just 1 This is called Go History of Soviet,-0.12,Negative,04
A combined report by MPG Corona contributions from the Max Planck Society,0.0,Neutral,04
Pleas for Corona to stop and we will win it mathematically Don t you worry,0.4,Positive,04
Pollution so low I can see the Corona Virus,0.0,Neutral,04
Yo corona yo Bro u covered everything except mouth and nose baddaytopost dumbdevil,0.0,Neutral,04
GO CORONA GO Relaxing at the beach is much better but than relaxing at home Miss those days Time for throwbacks covi d19 lockdown Goa beach,0.5,Positive,04
Criticizing the super spreaders of Corona Virus in India The Tablighi Jamaat is not Islamophobia,0.3333333333333333,Positive,04
Absolutely wrong rules I support you In case without brush if you have any food will will be gonna corona virus and Hunt virus Nan solla sathiyama ethu Chinna prime minister sonnadhu,-0.5,Negative,04
My advice from My heart plz notes Before outting you can carry the mask and sanitation Please I d card If in case if you gonna corona effect That s I d will be reachable ur location,0.0,Neutral,04
What do you think should the lockdown continue Comment down your thoughts WorldHealthDay TuesdayThoughts HowdyModi StayHomeStaySafe Corona,-0.1555555555555556,Negative,04
Isn t do one thing Today make you corona virus pasta without corona virus sauce Onely pink sauce complicated And ending Hund virus peeda First try your self this dishes On later Saw something about this,-0.0875,Negative,04
Mr TWEET you don t know it s only can controble This corona virus One and only universe God Matta Mahaa Kali,0.0,Neutral,04
