Tweets,Polarity,Sentiments,Month
I will join my fellow Countrymen tomorrow to voluntarily participate in the JantaCurfewMarch22 from 7 am to 9 pm Social distancing amp extreme hygiene are the only two ways to fight this pandemic I hope tomorrow will be a good start for doing that Covid 19 IndiaFightCorona,0.15208333333333332,Positive,03
Karma Is A Boomerang Its Common To Nature also covid 19,-0.3,Negative,03
once again utter foolishness in your statement I don t know anything and so don t want to comment about UK management of COVID but what facts do you have to dare say that India is doing bad what the hell where is Modi in this being elected twice,-0.3499999999999999,Negative,03
IndiaFightsCorona The Modi Govt is acting with alacrity in dealing with COVID 19 The network of labs equipped to test the virus is being expanded along with accredited private labs that will conduct testing via NaMo App,0.0,Neutral,03
Happy to share that my mentor Vijayakumar Velu from Emory Vaccine Center was a keynote speaker in today international update on covid 19 conference organised by The Tamil Nadu Dr MGR Medical University inaugurated by Honble Health Minister,0.17500000000000002,Positive,03
Coronavirus pandemic PM Narendra Modi s action plan to combat COVID 19 with SAARC leaders lauded USAIC via NaMo App,0.1,Positive,03
Covid 19 CoronavirusPandemic coronavirus CoronaOutbreak hitting hard the hospitality industry,-0.2916666666666667,Negative,03
May the firing spirit of holi purify our country from COVID 19 May the ostentatious colours of holi enchant the flamboyant colors of our life May the sweets of holi sweeten the journey of our life May the conundrum of holi confound the differences and ensure denouement,0.0,Neutral,03
In case you re wondering why its The COVID 20,0.0,Neutral,03
To strength the fight against Covid19 I did my contribution to PM Cares Fund IndiaFightsCorona,0.0,Neutral,03
Belgian woman SuzanneHoylaerts aged 90 dies of Covid19 after refusing a respirator telling her doctors Save it for the youngest I ve already had a beautiful life Even on Deathbed you showed the highest act of kindness The World lost a beautiful soul RIP,0.5333333333333333,Positive,03
Hiiiiii good morning my mam and my followers be safe stay home avoid Covid 19,0.6,Positive,03
Microsoft known about virus because they have antivirus Please Must RT Covid 19 Covid 19 Covid 19,0.0,Neutral,03
I think is happy now Since transportations are decreased very much amid COVID19 the emission of greenhousegases are also decreased Hence the Ozonelayer above the Antarctica has been recovering This will contribute in solving the ClimateCrisis Are you accepting,0.052000000000000005,Positive,03
Trichy based firm New Propeller Technologies offers Robots TamilNadu Covid19 outbreak to help doctors and health workers avoid interactions with patients that are not necessary,0.009090909090909087,Positive,03
Sir i am obey ur order and i am stay at home Then ur working performance also super sir Continue to control covid19 stage 2,0.3333333333333333,Positive,03
Singapore scientists have come up with COVID19 test kit that gives result in 5 mins,0.0,Neutral,03
A 101 years old man has recovered from COVID19 in Italy He has survived the 1918 flu a World War and now coronavirus,0.1,Positive,03
India Tomorrow will reach this mark Covid19India COVID19,0.0,Neutral,03
COVID19 TN Stats 27 3 20 Screened Passengers 209284 Beds in Isolation Wards 12955 Ventilators 3018 Current Admissions 274 Samples Tested 1143 Negative 1067 Positive 35 1 discharged Under Process 41 TN Together AgainstCorona,-0.02424242424242424,Negative,03
We serve for you TamilNadu CM Covid19 outbreak All family card holders Rs 1000 ration items Regd Auto drivers Rs 1000 Ration items Regd pavement traders Rs 1000 Healthy food service Amma restaurant,0.5,Positive,03
Best part of Quarantine is Me and My Mom Listening to Ilayaraaja Love songs and singing it back COVID19 connects people,0.5,Positive,03
Best part of Quarantine is Me and My Mom Listening to Illayaraja Love songs and singing it back COVID19 connects people,0.5,Positive,03
6 new positive cases of Covid19 in TN 2 family contacts from MDU CN12 2 contacts from Erode CN5 6 1 contact of CN14 of Chennai 1 25yr old fem resident of chennai admitted in Ariyalur GH reported positive making the total tally to 35 so far TamilNadu,0.1318181818181818,Positive,03
Current scenario TN people Master Coronavirustamilnadu COVID19 StayHomeStaySafe,0.0,Neutral,03
If you think to bought Covid19 diagnosis kit sir My friend from USA desire to supply the above kit to our government,0.0,Neutral,03
Kapurthala Rail Coach Factory RCF in Kapurthala tasked to convert LHB coaches into isolation wards Integral Coach Factory ICF in Chennai is attempting to manufacture ventilators IndiaFightsCorona Covid19,0.0,Neutral,03
Rajaram from TamilNadu speaks in Tamil and urges parents to make the best out of this time amp talk to children because an educated child can become an empowered leader tomorrow IndiaFightsCorona Covid19,1.0,Positive,03
2 questions Ramesh 1 How to report whom should we inform about a Covid19 suspect in Chennai 2 How do we know that a neighbor is home quarantined given the condition that there s no sticker on wall amp if he has landed from abroad in last 1 week,0.0,Neutral,03
2 questions Sir 1 How to report whom should we inform about a Covid19 suspect in Chennai 2 How do we know that a neighbor is home quarantined given the condition that there s no sticker on wall amp if he has landed from abroad in last 1 week,0.0,Neutral,03
2 questions Sir 1 How to report whom should we inform about a Covid19 suspect in Chennai 2 How do we know that a neighbor is home quarantined given the condition that there s no sticker on wall amp if he has landed from abroad in last 1 week,0.0,Neutral,03
Salute to all the peoples who working on this covid19,0.0,Neutral,03
Neuberg diagnostics Chennai has started accepting samples for COVID19 RTPCR test Samples can be collected in the lab and from home 8 am to 8 p m Dedicated numbers to call will be 04448505050 and 8939999215 between 8 am and 8 pm IndiaFightsCorona Covid19India,0.0,Neutral,03
Now this is some wonderfully positive news This 95 year old woman in M dena Italy has RECOVERED from COVID19 She s shown hope to many and has now returned home CoronaFighters,0.27575757575757576,Positive,03
Social Distancing should not confused with social disconnection It s times more than support to each other be kind and spread love and help anyone who needs it Be responsible be safe but be there for one another Juile fan coronavirusindia Social Distancing COVID19,0.2475,Positive,03
Great Achievement Pune based Mylab Discovery Solutions Pvt Ltd has developed India s first indigenous COVID19 testing kit that has been approved by the Indian Council of Medical Research ICMR A single kit costs Rs 80 000 amp can test 100 patients coronaupdatesindia,0.2157142857142857,Positive,03
Our Prince Kartikeyan anna has donated 10 Lakhs for the welfare of FEFSI members such a good gesture from the good heart Corona COVID19,0.4666666666666666,Positive,03
Prohibitory orders under Section 144 banned to be imposed in Tamil Nadu from 6 PM From Tomorrow March 31 Honorable Chief Minister Announced All district borders will be sealed only essential services to be maintained during the period Corona 144InTN COVID19,0.0,Neutral,03
One person died of CoronaVirus in Kolkata this afternoon Death toll now 8 CoronaVirusUpdates COVID19 CoronaOutbreak,0.0,Neutral,03
Fear is gonna dip the immune system further facilitating the magnitude of the Infection Just be Calm Self protected The CFR is very less Just pray God that virus should not change it shape Pleomorphic time to time like HiV making it difficult for vaccine production Covid19,-0.10416666666666666,Negative,03
Our PM s message to the few so called intellect intelligent disrespectful idiots JantaCurfew Covid 19india CoronaUpdatesInIndia QuarantineActivities Corona Covid 19,-0.06666666666666665,Negative,03
Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,0.2,Positive,03
can use their quantumcomputer to create vaccines against covid19 since Google s quantum computing is faster than Summit supercomputers,0.0,Neutral,03
Indian Vitizens are Advised to Avoid Travel to Other COVID19 Affected Countries Available on,0.1375,Positive,03
Few has large scope Self awareness best solution Government can t do without public support Gaps there in waste management transport conductors food industries even hospitals money transaction etc GoCorona COVID19 FightagainstCoronavirus,0.16285714285714287,Positive,03
Big applause to those volunteers First medicine trail in Us COVID19 coronavirus stayhomechallenge,0.125,Positive,03
IndiaFightsCorona Better reduce or stop public transportation like Bus Train and Flights Self awareness is best to prevention method from COVID19 Few prevention ideas from cultural methods given,0.28,Positive,03
Doesn t make any sense at all Hygiene at the restaurant the delivery boy each and everything matters when it s COVID19 so Zomato stop making these false ads showing as if it solves the hygiene concerns IllogicalMove ContactlessDelivery,-0.4000000000000001,Negative,03
Thank you for understanding and appreciating our fraternity COVID19,0.0,Neutral,03
Never let a good crisis go waste COVID19 not only bring us fear and crisis But also it will open doors for new opportunities in coming days MotivationalQuotes InspirationalQuotes loveafterlockup lockdown crisis at Tiruppur,0.12727272727272726,Positive,03
Dear India stop discussing politics of nonsense Brace up for coronavirus COVID19,0.0,Neutral,03
A warm welcome and heartfelt thanks for participating with RadioHub PSG Tech in this Digital event of Corona awareness and Labour s day Mr A Mohan Assistant Professor PSG College of Technology covid19 coronaawareness radiohub Professor Master CoronaLockdown,0.31999999999999995,Positive,04
A warm welcome and heartfelt thanks for participating with RadioHub PSG Tech in this Digital event of Corona awareness and Labour s day Mr Senthil Managing Partner Hotel Arunachala Coimbatore Covid19 coronaawareness radiohub tamilnadu awareness LaboursDay,0.31999999999999995,Positive,04
Alagiri Krishnagiri MP Dr A Chellakumar distribution corona relief things to poor people in various places With regards M VIVEKANANDAN Block President Pochampalli,-0.2,Negative,04
Film is about spending time at home Can t cry everyday because Corona has arrived StayHome,-0.2,Negative,04
A warm welcome and heartfelt thanks for participating with RadioHub PSG Tech in this Digital event of Corona awareness and Labour s day Fame sassi selvaraj Anna covid19 coronaawareness radiohub tamilnadu awareness coronavirus laboursday mayday may1,0.31999999999999995,Positive,04
A warm welcome and heartfelt thanks for participating with RadioHub PSG Tech in this Digital event of Corona awareness and Labour s day sir covid19 coronavirus radiohub TamilNadu TamilNadulockdown LabourDay,0.31999999999999995,Positive,04
Spoke with my sister after her Corona Duty We are so proud that you are our Frontline Warrior against CoronaVirus Stay Safe Sissy and We stay home for you Salute Frontlineworkers Doctors,0.65,Positive,04
In this WORLD DAY FOR SAFETY AND HEALTH AT WORK Hon Member Of Parliament Theni Constituency AIADMK Parliamentary Leader Asked us to take a pledge to rise awareness on adopting safe measures at work places to stop Corona Virus,0.5,Positive,04
Corona virus medicine Redy WATCH this vedio,0.0,Neutral,04
Corona Article rummy,0.0,Neutral,04
Man proposes Corona disposes Invasion may become migration Sanitation can be sterilisation If Abhishekam is anointing kanji Sterilisation is anointed by kanjiku vali illadhavan Hail Meenakshi Hail EVR UMR VN Hail corona,0.0,Neutral,04
Well done sir total Tirupur district control your team with our honorable collector thank you for Corona fighters,0.0,Neutral,04
Alcohol causes drowsiness slowed response time distorted vision impaired decision making memory lapses decreased coordination and possibly unconsciousness which similar symptoms of Corona A drunkard how can stand against with viruses like corana PMKcallsShutTASMACever,-0.13333333333333333,Negative,04
Dear CM Please terminate tasmac The corona lockdown becomes a pre rehabilitation period for the drinkers It s a golden opportunity to us now PMKcallsShutTASMACever,0.3,Positive,04
First fight with you after fighting with corona this is true,0.3,Positive,04
Stay home Stay with great awareness in order meet your every relationships as like wife husband and others in your home Such awareness is like follow the lockdown period in order to avoid the attack of Corona virus,0.4,Positive,04
Corona lockdown period is a enough rehabilitation period for addicted drinkers We have solved the consequences already PMKcallsShutTASMACever,-0.2,Negative,04
Corona teaching a lesson to the addicted drinkers Life will be beautiful without Liquor PMKcallsShutTASMACever,0.225,Positive,04
Corona teaching a lesson to the addicted drinker Life will be beautiful without Liquor PMKcallsShutTASMACever,0.225,Positive,04
It s absolutely correct because some of people may not know seriousness of corona,0.2,Positive,04
Covid 19india coronaupdatesindia TN Together Against Corona TNGovt TNPolice Up To 3 Year Jail For Blocking Funerals Of COVID 19 Victims In Tamil Nadu NDTV,-0.1,Negative,04
look at the way muslims are spreading Covid 19 corona Virus,0.0,Neutral,04
I saw the newspaper in India America is the top ranking in corona virus affect and loses of peoples Could you please use kapasura suranam It was a good medicine for increasing immunity in human bodies Can u please check and use it,0.225,Positive,04
Dear CM Pls look into this for Corona treatment,0.0,Neutral,04
Dear PM Pls look into this for Corona treatment,0.0,Neutral,04
Dear PM Pls look into this for Corona treatment,0.0,Neutral,04
Dear PM Pls look into this for Corona treatment,0.0,Neutral,04
4 Dry Cough Sneeze Body Pain Weakness High Fever Difficulty Breathing CORONA VIRUS Seek Medical Advice Immediately 2 2 INDIA,0.031111111111111117,Positive,04
Your work is very good but when will be Tekken single digit positive corona result,0.35528138528138525,Positive,04
leader needs a Tuition master at this age It takes 10 days to start work tat too useless video call on corona issue if Stalin were CM half of TN ppl ll b dead by now and Those ppls properties ll b in d name of DMK cadres,-0.2888888888888889,Negative,04
Plucking of Figg fruit from my Garden Corono quarantine time pass pretty happy in caring of my health coronavirus coronaquarantine corona deejay deejayhelpinghands deejayhealthylifestyle figgfruits,0.525,Positive,04
Good olden days tha dei corona,0.7,Positive,04
LIGHTNING THUNDER RAIN lightning thunder rain raindropchallenge evening black sky skychange skychallenge water waterchallenge savewater summer summervibes lockdownindia Corona,-0.16666666666666666,Negative,04
PLAN Only Initial payment Zero Rental for 30days Speed 10Mbps Data 100GB FUP Speed 1Mbps We the people We the society JioFiber 9344931070 Please pass it workingfromhome ambattur Broadband JioFiber jio TCSAtHome lockdownextension Corona,0.0,Neutral,04
I don t think lockdown is gonna be d solution going forward Govt should ban or think alternatives for crowded places an alternative for public transport more WFH social distancing public hygiene etc bcoz deaths due to hunger is increasing over Corona deaths Coronaindia,0.08166666666666668,Positive,04
Can t you kill the corona by disinfecting the body American President Asked Can you understand that the world is in the grip of such giants TrumpIsNotADoctor TrumpDisinfectant,0.0,Neutral,04
Corona is just a Virus Makes people Panic and Making them Down to Death Fight against Death StayHomeStaySafe StayHomeIndia StayHome,-0.1555555555555556,Negative,04
I saw the newspaper in India America is the top ranking in corona virus affect and loses of peoples Could you please use kapasura suranam It was a good medicine for increasing immunity in human bodies Can u please check and use it,0.225,Positive,04
I saw the newspaper in India America is the top ranking in corona virus affect and loses of peoples Could you please use kapasura suranam It was a good medicine for increasing immunity in human bodies Can u please check and use it It is very help to US,0.22,Positive,04
I saw the newspaper in India America is the top ranking in corona virus affect and loses of peoples Could you please use kapasura suranam It was a good medicine for increasing immunity in human bodies Can u please check and use it It is very help to US,0.22,Positive,04
I saw the newspaper in India America is the top ranking in corona virus affect and loses of peoples Could you please use kapasura suranam It was a good medicine for increasing immunity in human bodies Can u please check and use it It is very help to US,0.22,Positive,04
I saw the newspaper in India America is the top ranking in corona virus affect and loses of peoples Could you please use kapasura suranam It was a good medicine for increasing immunity in human bodies Can u please check and use it It is very help to US,0.22,Positive,04
Only if ppl cooperate with the govt rules to avoid Corona infection all other activities can be done COVID2019india FightAgainstCOVID19 IndiaFightsCOVID19,-0.0625,Negative,04
2033 Me Passionately joining MasterChef Chief guest A Chinese person Inner me voices Let s die this time properly Again the same inner voices now That s how me ignoring the fact of dying this 2020 Lateron corona,-0.008333333333333333,Negative,04
Sir You can Your are the right man to save people We will pray for all people who were affected with CORONA Sure we are all become safe,0.42857142857142855,Positive,04
in SC will not hear Kashmir CAA cases but will open up for BJP s stooge Arnab Goswami even during Corona lockdown Shame on the history of Indian Judiciary,0.0,Neutral,04
Survey 93 5 Indians believe Modi Govt is handling Corona outbreak effectively,0.6,Positive,04
Hii mam im feeling mam mu city is look mam 30 members attacked in Covid 19 mam im stay home where are you going this world how many people death how many people attack in corona all pary for god pls god help me all doctor and nurses thanks thank you so much pls mam u safe,0.38,Positive,04
Corona quarantine connected every one,0.0,Neutral,04
Untill a vaccine s found spread cannot be controlled Even if they reduce the spread to few members the spread may start again through any channel so until medicine s found lockdown may extend Corona,-0.2,Negative,04
Bored of being bored because being bored is boring corona 19dayschallenge indialockdown thursday,-0.625,Negative,04
Is everyone in your house feeling good Corona,0.7,Positive,04
When Ajith gave Corona donation lots of Vijay fans praise him When Vijay gave Corona donation Ajith fans Criticize and Degrade Him That s called as RealHeroThalapthyVIJAY,0.0,Neutral,04
ThalaAjith Donated 1 33 Crore For National Corona Battle Before Many Days Valimai Thala,0.5,Positive,04
ThalapathyVijay has donated 1 3 crs to Corona relief funds amp 50 lakhs to fans club for charity works total 1 8 crores Great gesture RealHeroThalapathyVIJAY,0.4,Positive,04
Kudos to our Thalapathy Vijay for Donating 1 30Cr to Corona Relief fund and very well split up to neighbouring states as well Thank you COVID2019india,0.2,Positive,04
After the corona crisis the time will come to rebuild This moment of recovery will be an opportunity to rethink our society and develop a new model of prosperity PMK advocates for a Green and JustRecovery in the Post COVID19 World PMKforGreenRecovery EarthDay2020,-0.03181818181818183,Negative,04
T L Alagiri Krishnagiri MP Dr A chellakumar gave rice dhal onion oil Salt and vegetables to ST PEOPLE S at lockdown time for corona virus VIVEKANANDAN M Block president Pochampalli,0.0,Neutral,04
Today 21 04 2020 In the morning We did volunteering service with the Police Department of Thuraiyur in the Market of Thuraiyur coronaupdatesindia Corona Trichy thuraiyur volunteers globalnaturefoundation at Bus Stand,0.0,Neutral,04
Exactly if it shows symptoms after 28 days we are fighting an invisible enemy solution is to test all or to develop herd immunity till we find a vaccine Lockdown is not gonna help in the long run it may be more dangerous than Corona itself,0.024999999999999998,Positive,04
TEST 22 current affairs exams Corona TamilNaduLockDown tamilrockers Tamil Dinathanthi tamilpaiyan tamilmemes TamilGirl tamilponnu tamilnadugovt,0.0,Neutral,04
Which movie did u see first today corona 19dayschallenge indialockdown tuesday,0.25,Positive,04
Today 20 04 2020 In the Morning We did volunteering service with the Police Department of Thuraiyur at Market of Thuraiyur and In the Evening We did volunteering service with the Police Department and with the Municipality of Thuraiyur at Market of Thuraiyur Corona at Bus Stand,0.0,Neutral,04
Pakistan Corona Lockdown No foods are provided for Hindus from the Ration The hindu parent living sindhu province of Pakistan Sell his son on street suffering by Hunger since last13 days See the religious hates are spread beyond the humanity,0.0,Neutral,04
Irresponsible and nonsense behaviour It is disheartening to see people protesting and displaying violence to stop the burial of the doctor infected with corona while serving the nation Is this the respect we giving to the people in service for us Utter stupidity inhumane at Namakkal,-0.5,Negative,04
See this stupidity they don t care about the pandmaic in World now stupidity coronavirusinindia Corona COVID2019india TamilNadu TN,-0.6,Negative,04
Vijaykant promises land for burying people who died due to Corona,-0.125,Negative,04
It is quiet pathetic a senior neurosurgeon and owner of New hope Hospital succumbed to corona and his body was refused to buried by the public in fear of corona Finally his colleagues had to single handedly burried It is shame on the government and every one of us,-0.15584415584415584,Negative,04
Nallarukkey Corona lockdown effect coronavirusinindia quarentine lockdown Rajinikanth Tamil dinesh dine dineshdine18,0.0,Neutral,04
Corona be like ooh amp Life be like hahahaha asshole wait till the lockdown is over corona 19dayschallenge indialockdown,0.2,Positive,04
Flaming torch If uracin Spark Vertical line Nintume If you have The gap is still If vaittit Fit And bad corona Ahtam Arikave Index Awake Stay,-0.1499999999999999,Negative,04
Corona virus stay home please,0.0,Neutral,04
Supply of non essential goods by E Commerce companies will remain prohibited during lockdown Only essential goods will be allowed to sale supply Govt Corona lockdown,0.0,Neutral,04
take care of your health BT corona,0.0,Neutral,04
TN govt data of cured patients are incomplete Break up of patients Normal Corona ward patients will only alleviate the fear among public Just a plain info is reiterating the earlier allegation of rigged data,-0.012857142857142857,Negative,04
Chinese cured corona using Chinese herbal medicine with allopathy,0.0,Neutral,04
What s your opinion about weekends in lockdown corona 19dayschallenge indialockdown,0.0,Neutral,04
Hello Mr horrible president please try of medicine in food in dry fish and good healthy foods provide for your corona patience,0.033333333333333326,Positive,04
India s fight against Corona virus,0.0,Neutral,04
good speech in a nice way you have explained it Hope parties with differences too will support the government in its Corona prevention CMEdappadiPalaniswami,0.6499999999999999,Positive,04
Dear friends Request to all Please do not throw the used face mask on the roads if carona spreads to animals the situation becomes more dangerous CoronaWillEndSoon donothrowfacemaskonroad Corona safe clean at Tirupur Old Bus Stand,0.17333333333333334,Positive,04
Hope could instill people of Kerala not to be complacent after all the pioneering work to mitigate corona spread,0.0,Neutral,04
Hi sir corona virus action super sir keep it sir,0.21666666666666667,Positive,04
Be ready makkalae corona 19dayschallenge indialockdown,0.2,Positive,04
Had a meeting with Thiru Sivaraman sir Chairman of Classic Polo group of companies One of the leading textile exporters in Tirupur He contributed rice and groceries for around 200 families today Thanks for your generosity on behalf of Tirupur Corona fighters at Tirupur,0.18333333333333332,Positive,04
Since there is no treatment for corona viral infection we can contain the spread by lockdown prevention is better than cure,0.5,Positive,04
Sleeping everyday like a person who hasn t had experience in it Slept LockDownDiary insomnia lockdown corona please go at Srirangam,-0.2,Negative,04
Hi good morning sir Sir Really international full people God help very dangerous corona vairuse attack God help You re and God bless You re,0.06749999999999995,Positive,04
date 15 04 2020 Subject Complaint against 108 for corona issue but they not take seriously and answer also not given properly Now we are angry with 108 and State government 7558184824 this is my number i hope the central government take my complaint,-0.2285714285714286,Negative,04
date 15 04 2020 Ph 7558184824 Subject Complaint against 108 for corona issue That doctor said chances of corona symptoms so the doctors give suggestions go and check in the salem government hospital Then i call 108 and tell Everything with them but,-0.2333333333333333,Negative,04
Stay safe from corona,0.5,Positive,04
StayHomeStaySafe art over the road for Corona Awareness by Nellai District VMI Kuods to the team for the good initiative,0.7,Positive,04
Corona Tamilnadu to day corona was tested 38 Postive detected among them 37 Were participated Delhi Thablik meeting Bansdpi pfi Thablikjamath,0.0,Neutral,04
When times are good be happy but when times are bad consider this God has made the one as well as the other Therefore no one can discover anything about their future Ecclesiastes 7 14 SecondComing Corona COVID19 Covid 19 coronavirus selfquarantine LockedDown,0.13500000000000004,Positive,04
Tata group of companies already donated 1500crores to PM relief fund Now they donated 40000 PCR kit for testing corona virus infection worth of 8 crores for Tamilnadu government RATAN TATA TN Together AgainstCorona Lockdown2 StayHome,0.3,Positive,04
Crucified with Corona,0.0,Neutral,04
Corona awareness painting done by Off Dedicates to Police Officers Docters and Sanitary Workers Place Palayamkottai KTC Nagar Bridge,0.0,Neutral,04
Corona is an pandemic virus RSS is communal virus While following Quarantine against pandemic virus Tamil Nadu should stay away from those communal virus ChennaiCorpRemoveRSS,0.0,Neutral,04
After 3rd May many of us will be like ennachu corona indialockdown 19dayschallenge,0.25,Positive,04
Corona awarness My son Sujay,0.0,Neutral,04
State government not cooperating with centre in combating corona,0.0,Neutral,04
Today Corona in Tamilnadu Total 31 new corona positive detected among them were 21 Participated Delhi Thablik Meeting 09 were infected by Thabliks corona positive BanSdpi pfi ThablikJamath,0.14772727272727273,Positive,04
Mario 2020 Corona virus India version Interesting awareness video ever made till this date for COVID 19,0.5,Positive,04
A conference hall at the Chennai Trade Centre has been turned into a 500 bed quarantine facility Corona Chennai Covid19India coronavirusindia CoronaVillains coronavirus ChennaiCorporation,0.0,Neutral,04
For the message of the cross is foolishness to those who are perishing but to us who are being saved it is the power of God 1 Corinthians 1 18 Bible hopeinchrist repentjesusiscoming SecondComing Corona COVID19 Covid 19 coronavirus selfquarantine LockedDown,0.0,Neutral,04
AllWorldTamilPeoplesWish YouHappyNewYearAnd ShortlyRealive Corona Bharathmathakijai Jaihind,0.0,Neutral,04
For the angel of the LORD is a guard he surrounds and defends all who fear him Psalms 34 7 Bible hopeinchrist repentjesusiscoming SecondComing Corona COVID19 Covid 19 coronavirus selfquarantine LockedDown,0.0,Neutral,04
Need Bothi tharman Corona,0.0,Neutral,04
Now Government welcoming poverty death in the name of Corona preventing protection measures Government should ensure the safety amp Alive status of poor and daily wages or reform the guidelines to serving people Pray for the poorest of the poor lives StayHome StayAlive,-0.17500000000000002,Negative,04
It s all over again and again and again corona 21daysagain indialockdown,0.0,Neutral,04
Commissioned portrait artwork For insta friend thanks for the hope amp given this order to me art artistic blackandwhite pencilart corona quarantine lockdown stayhome besafe womensfashion,0.26666666666666666,Positive,04
news7tamiltv news7 Coronaindia His points and formulaes regarding ds corona pandameic should be consider and he explained how to protect our people from starving,0.0,Neutral,04
Kerala health minister Dr Sailaja madam in an interview in a national channel when discussing about their sucsess in combating corona mentioned about native medicine also,0.0,Neutral,04
Simple and very informative article on corona vaccines by Highly recommended,0.12,Positive,04
Happy Easter The Risen Lord bless all the people don t afraid I m with you I give peace Lord We hope for the better situation we re in the tomb like you by lock down Lord remove the tombstone corona virus from us Heal the world Jesus,0.13611111111111113,Positive,04
What the fuck are we gonna do without work and business and how the fuck are we going to get back on track corona 21daychallenge indialockdown lockdowntillapril30,-0.26666666666666666,Negative,04
Corona group ah,0.0,Neutral,04
I trimmed a bit Still TNGovt CoronaVirus Corona COVID2019india lockdown,0.0,Neutral,04
This result shows the immune count in our body If the count below particular level then doctors go for Corona test,0.16666666666666666,Positive,04
Corona update of Tamil nadu today 58 Corona positive cases find of in these 47 were participated delhi thablik jamath meeting,0.2272727272727273,Positive,04
My 1st corona mask selfie,0.0,Neutral,04
We want lockdown to Against CORONA WAR at Tirupur,0.0,Neutral,04
40 crore wage workers in India are likely to live in poverty United Nation warns Will the Government of India take precautions Worse than Corona,-0.08787878787878789,Negative,04
To day 70 corona cases find out as per govt report it is spread From primary Tablik jamath members in TN,0.4,Positive,04
Today 10 04 2020 We The Global Nature Foundation and Thuraiyur Vijay Rasigar Narpani Mandram distributed the grocery things for one month to 17 transgender who belong to Thuraiyur Uppiliyapuram Sobanapuram and Adivaram corona COVID2019india trichy,0.0,Neutral,04
Go corona Go,0.0,Neutral,04
Corona viruses Lockdown,0.0,Neutral,04
Sensible people will start looking life from a different perspective post corona means with less hatred sharing more take one day at a time while planning being more sympathetic and empathetic,0.2666666666666667,Positive,04
Sir this is hightime that DMK need to make the stand clear about the Hate campaign on Muslims wrt Corona cases in TN Pl bcoz some DMKians also believe the Tabliqhi case stories by TN govt,-0.35000000000000003,Negative,04
raining time Season is back Corona fear K Offcl BA,0.0,Neutral,04
SC said Pvt labs should conduct free corona test whether central gov is going to pay the cost to pvt labs is not known yet,0.2,Positive,04
Real Secret Online Classes Chennai tamilnadu Bangalore TuesdayThoughts Bengaluru Coimbatore dmk ntk pmk vck kerela Corona COVID 19 chennairains MasterDay,-0.6000000000000001,Negative,04
We miss you just like how you miss us Hoping that a master mind finds an antidote and put an end to Corona We ll come back stronger nanbaa Stay home Stay Safe Master StaySafe,0.25,Positive,04
We miss you just like how you miss us Hoping that a master mind finds an antidote and put an end to Corona We ll come back stronger nanbaa Stay home Stay Safe Master StaySafe,0.25,Positive,04
The BJP ruled States are not giving correct data s about Corona liers cheats,0.0,Neutral,04
Weekend in 2 days What will be the next task from nations step father corona 21daychallenge indialockdown,0.0,Neutral,04
Corona Virus Time lapse in the World See Full video here lockdownextension Corona Wuhan COVID19 Day13ofLockdown coronavirus Covid19inSA,0.35,Positive,04
We All Requesting kindly consider to extend the Lockdown or else Corona will Extend everywhere Without extend the lockdown our end again Please Initate Medical Chekcup Process to entire all people in Nation through Each Village leve,0.2,Positive,04
Watch the video of Ex Health Minister DrAnbumani Ramadoss about the corona virus PMKcallsCurfewExtension,0.0,Neutral,04
Statics Coronaindia lockdown corona K Offcl BA,0.0,Neutral,04
Tomorrow will be the MasterRealseDay If this corona was not there in India master,0.0,Neutral,04
Responding to Prime Minister Shri Narendra Modi s call the country has united in tackling COVID 19 In this valiant battle for humanity s future Corona Warriors are at the forefront I salute their grit and determination Join me ThankYouCoronaWarriors,0.0,Neutral,04
MOQ 5000 pieces 33 3 50 per OHP sheet Shipping at actuals GST MOQ 10000 pieces 29 3 50 per OHP sheet Shipping at actuals GST We can commit atleast 2000 per day stayhome covid19 corona,0.0,Neutral,04
Real Secret Online Classes Chennai tamilnadu Bangalore TuesdayThoughts Bengaluru Coimbatore dmk ntk pmk vck kerela WednesdayWisdom lockdownextension Corona COVID19,-0.6000000000000001,Negative,04
Wishing u a very Happy b day Sir On behalf of My Wishes 365 days of Gud health My heartily congrats on ur social work Growing more more U r my inspiration sir Am proud to say that Corona is nt in our district that threatens in the world,0.5666666666666667,Positive,04
Still 6 more or many more corona 21daychallenge indialockdown,0.5,Positive,04
Can I get a opportunity to Fight against Corona On Field as Volunteer FightAgainstCoronavirus TN Together AgainstCorona I am Technical Professional From Mayiladuthurai and Any Assignment I can do for the People and Gov MakemeUseful,0.05,Positive,04
Perfect Thala Day ThalaAjith PerfectCitizenThalaAJITH VivegamOnKTV Vivegam PMCaresFunds CMReliefFund Corona Waiting for Valimai ValimaiDiwali,1.0,Positive,04
PerfectCitizenThalaAJITH Thala Ajith sir contributed 1crore 27 5 lakh for Corona fund relief PM Cares Fund Rs 50 lakhs CM Relief Fund Rs 50 lakhs FEFSI Rs 25 lakhs PRO Union 2 5Lakhs Huge Respect Vivegam Valimai ThalaAjith,0.4000000000000001,Positive,04
