Tweets,Polarity,Sentiments
Bihar girl who cycled 1 200km carrying injured father offered trial by cycling federation Due to lockdown JyotiKumari asked her father to sit on the carrier of her cycle amp took him to his native place covering 1 200km in 7 days MigrantWorkers volftv coronavirus COVID,-0.125,Negative
We are fortunate to have Modi ji as our Prime Minister What ever he is doing is for the well being of our Country Salute to him and pray God for his safety during Covid period sir is in West Bengal to review the cyclone situation in the state,0.4,Positive
Bengal finds itself in probably the worst ever crisis today with the threat of COVID 19 exponentially multiplied by the devastation caused by Amphan In these moments Mamata Banerjee has truly shown the world that she stands as our only hope of recovery PasheAchiDidi,-0.5,Negative
In the midst of all the talk of lifting of the lockdown and efforts to build a NEW Feel Good narrative India s COVID situation continues to WORSEN Average daily cases Positive Case Ratio and Fatality are at their highest levels and the spread is growing faster than ever,0.1827272727272727,Positive
KangnaRanaut Thanks for Tanu weds Manu Really entertain in this covid crisis,0.2,Positive
Wuhan city puts ban on eating and hunting of animals Wuhan Chinese eating animals Covid 19 coronavirus,0.0,Neutral
my research say that those people which are negative covid 19 they live in home for 14 days in home quertine after 14days Home quertine they are Totally fine then they will be not capture of this virus then they are purely fine Research from,0.16742424242424242,Positive
Bhiya can there be any such thing which has come negative of after the check of the virus then after 14 days what can be that people are positive Like as my Papa I sent u report of Check up papa is negative covid 19 Bihar,-0.09318181818181817,Negative
Brazilian Mayor Fears Genocide from COVID 19 Accuses Bolsonaro of Crime Against Humanity via,0.0,Neutral
Congress state secretary has been at forefront of the fight against COVID 19 right from the beginning of lockdown She provided 1DinKaNyay to vulnerable families in Ballimaran and also appealed to the Central govt to implement NYAY to help the poor,-0.15357142857142858,Negative
Why is so in hurry to wash out the students from hostels while they are safe from Covid 19 pandemic and are treating students youth as enemy Students are inmate of the hostels they have right to stay in bhu,0.39285714285714285,Positive
We are not getting current updates after Transfer of kindly Provide reliable source for latest Covid 19 Case Updates,0.3666666666666667,Positive
Experts in Iran report bizarre shifting trends of COVID 19 Indicators of infection are changing from respiratory problems accompanied by fever to Gastrointestinal complications,0.4,Positive
After Sanjay Kumar s transfer information of covid ve is not available properly Please give us proper data of covid ve patient like before did Is this routine transfer or any conspiracy behind this BiharFightsCorona Covid 19india,-0.15000000000000002,Negative
industryinbihar My situation on this lock down Covid 19,-0.15555555555555559,Negative
Our state bihar has almost 1391 Nos of COVID positive cases total fatality so far 9 Fatality rate is 0 6 lowest in country till date India Avg fatality rate 3 4 Bihar 0 6 Regards,0.10909090909090909,Positive
Whatever railway employees went to their village on leave Lockdown was done by the Government of India for prevention of covid 19 pandemic disease Information related to employee leave during that lockdown Railway,0.0,Neutral
A rare video from parallel universe is session ke paise nhi pahunche kya account me Covid 19,0.15,Positive
Global carbon emissions dropped by 17 Covid 19 climatechange Covid 19india,0.0,Neutral
Class of 2025 FunniestTweets tiktokexposed student college BanTikTokInIndia Covid 19 tiktokdown,0.0,Neutral
Zee news blaming everything to tablighi jamat now itself has become covid hub 28 of them have tested positive ZeeNewsSealKaro,0.22727272727272727,Positive
First Covid 19 vaccine tested on people in US shows promise Download the TOI app now,0.25,Positive
Covid 19 Amid migrant exodus ICMR revises testing strategy Download the TOI app now,0.0,Neutral
India far better than other countries in terms of COVID 19 positive cases lakh Global Avg 60 lakh India 7 1 Lakh USA 431 lakh Spain 494 lakh,0.14045454545454544,Positive
Moderna s experimental COVID 19 vaccine showed encouraging results in very early testing the company announced on Monday,0.115,Positive
After lakhs of migrants reaches host state place specially village and rural areas we have fear of speedy transmission of COVID 19 in upcoming days So need to be careful and alert Thanks,0.11428571428571428,Positive
India is rich country of poor people Agree or not 10 of Indian family owns 90 of Indian ZeeNews staysafe COVID gautamgambhir DelhiLockdown staysafe,-0.012500000000000011,Negative
Our PM Modi has emerged as No 1 Global Leader fight against 19 Thanks You PM Always ahead For India Anuj positive,0.14242424242424243,Positive
Here is a huge list of coronaviruses but only COVID 19 SARS Cov 2 has the pathogenic PRRAR polybasic cleavage site Why I think Chinese scientists artificially inserted it there ChineseVirus,-0.049999999999999975,Negative
BiharFightsCorona 2nd update of the day 37 more covid 19 ve cases in bihar taking the total to 1363 the details are as follows we are ascertaining their trail of infection,0.16666666666666666,Positive
21 people kept in covid 19 in hamed nagar village of aurangabad district his food is coming from home he has stayed in school since one week,0.0,Neutral
Congress State Secretary Tejas Bhardwaj distributed packed meals to people in need at Trinagar Delhi We thank our Youth Congress warriors for helping fight starvation during the COVID 19 crisis,0.0,Neutral
Covid 19 aur lockdown ka sab se bada sach,0.0,Neutral
If you have to feel the real emotions then try to understand and feel the situation happening with them they deserve a pure soul We are alive because of farmers Please help them and clean their tears PMModi HELP COVID 19 farmer migrants,0.22023809523809523,Positive
Pakistan Shahid Afridi asked our Indian players and singh for some help to fight against COVID 19 and our players helped him and today He made offensive remarks about our honorable Prime minister So I m very disappointed Jai hind,-0.9750000000000001,Negative
Lockdown4 Lockdown 4 0 will be Extended for 31 May Stay safe from COVID 19,0.5,Positive
Breaking South American country Brasil became 4 th biggest COVID 19 hotspot COVID 19,0.0,Neutral
Great job our blessings and good wishes to real COVID 19 warriors,0.5666666666666667,Positive
America tried to give Covid 19 a specific location someSE Asian countries gave it a religion but France is the country which has given it a gender The Academie Francaise says it is preferable that Covid 19 be defined as feminine in gender,0.0,Neutral
BiharFightsCorona 8th death of covid ve patient at gogri khagaria 55 years male,0.0,Neutral
SamastipurFightsCorona update of the day 3 more covid 19 ve cases in samastipur taking the total to 15 the details are as follows we are ascertaining their trail of infection at Samastipur,0.25,Positive
Can any news agency has a proper update that how many migrant labour died in this Covid 19 crisis in in,0.25,Positive
carryminati Covid 19 What is more important,0.45,Positive
This continuous road and rail accidents are disturbing It seems our government has completely failed to manage these migrant workers AuraiyaAccident lockdown COVID,-0.5,Negative
Hon ble SupremeCourt will conduct its proceeding in compliance of SocialDistancing Judges can be seen entering from different doors sitting at extreme corners The concept of Division Bench may be defeated when they can t discuss anything secretly Good Covid 19,0.19166666666666665,Positive
Deepest condolences to the family members of labours who lost their life in auraiya UP auraiya Many of them were coming to Bihar and Jharkhand RIP sufficient compensation must be given by state and central gov Covid 19india,0.25,Positive
Yes we are but if we compare fatality rate we are just behind china Means people of india has stronger immunity to fight against this COViD 19 infections than china,-0.4,Negative
Now we are entering in this challenge Please provide proper PPEs to the doctors all the facility should be made in the quarantine centre and please starts the Covid 19 testing facility in KMCH Katihar,0.0,Neutral
Today on the 52nd day since began leading in efforts to help those affected by the COVID 19 crisis National President Shri and team provided food and medical supplies for migrant workers at UP Delhi border in Ghazipur,0.0,Neutral
Knowledge for COVID 19,0.0,Neutral
Bihar has succeeded to control COVID 19 transmission rate as well as fatality rate as compared to other states great job by police U have worked extremely hard our good wishes and blessings We hope bihar will be first COVID19 free state of india Rgds,0.2888888888888889,Positive
Why carryminati last video tiktok vs youtube the end was deleted bring the video back plzzz if no shame on YouTube carryminnati bringcarryvideoback ifnoshameonyoutube youtube tiktokroast Covid 19,0.0,Neutral
Covid 19 On duty,0.0,Neutral
The Union Home ministry also said that the application is mandatory for all living in the COVID 19 contaminant zone AarogyaSetuInMaithili,0.0,Neutral
it tries to determine the risk if one has been near within six feet of a COVID 19 infected person by scanning through a database of known cases across India AarogyaSetuInMaithili,0.0,Neutral
COVID 19 Update gives updates on local and national COVID 19 cases and 4 E pass If applied for E pass it will be available AarogyaSetuInMaithili,0.2,Positive
Aarogya Setu has four sections 1 Your Status tells the risk of getting COVID 19 for the user 2 Self Assess lets the user know the risk of being infected AarogyaSetuInMaithili,0.0,Neutral
BiharFightsCorona district wise cases in bihar as of 10 am on 14 5 2020 953 covid 19 till date stay safe and please follow the lockdown Ramanuj,0.6,Positive
Hon ble Prime Minister and our Bihar Chief Minister have requested that most students of the Bihar state come from the middle class and stay away from their home and rent it by time so you have requested that since the lock down from the Covid 19 After,0.11481481481481481,Positive
DBF OFFICIAL At the midst of covid pandemic the entire world is grappling with the virus whre pollution created by Dalmia cement plant Banjari Bihar is non tolerable our elders are under threat sum of thm r Asthmatic fix it asap,0.0,Neutral
Madipur AYC President Narendra Meghwala and team have been continuously providing cooked meals to migrant workers poor families and at risk people to make their fight against COVID 19 a little less strenuous We thank the team for their contribution,-0.2513888888888889,Negative
To serve the nation is the oath we swore IYC National President Sh and team continued to distribute packed food amp water safety masks hand sanitizers amp hand gloves to travellers to protect themselves from the transmission of COVID 19 at New Delhi Railway station,0.13636363636363635,Positive
The fight against hunger is as important as the fight against COVID 19 Youth Congress leads the way in the fight against both hunger and COVID 19 Youth Congress teams distribute packed meals to people in need at Connaught Place and outside Bangla Sahib Gurudwara in Delhi,0.2,Positive
BiharFightsCorona district wise cases in bihar as of 10 am on 13 5 2020 879 positive covid 19 till date stay safe and please follow the lockdown Ramanuj,0.47575757575757577,Positive
After long decades environment reborn due to lockdown COVID 19 amp it will help to improve ecological niche,0.07500000000000001,Positive
PM announces Economic package towards a self reliant India covid 20 lakh crore package 10 of GDP,0.2,Positive
A mother s love is the most powerful healing Mother of Congress General Secretary Jitu Gogoi joins the fight against COVID 19 by contributing hand made safety masks which are distributed to people in need at Kakopothar Tinsukia district MaskPehnoIndia,0.3375,Positive
After a long time I came back to the Work StayHome StaySafe Covid 19 at Samastipur,-0.025,Negative
Violating Social Distaincing In Bank This Is the main reason that in bihar Covid 19 is spreading Location Chitaon Dakshin madhya gramin Bank Bihar,0.09999999999999999,Positive
BiharFightsCorona district wise cases in bihar as of 10 am on 12 5 2020 761 positive covid 19 cases till date stay safe and please follow the lockdown,0.47575757575757577,Positive
I already followed and getting the updates about Covid 19 Samastipur total cases is 9 till now,0.0,Neutral
Rajasthan Banswara AYC President Abhishek Upadhyay Gadi and team distributed safety masks to people living in remote parts of the region It is the commitment of IYC to protect India from COVID 19 in every way we can MaskPehnoIndia,-0.1,Negative
No option except learning to live with COVID 19,0.13636363636363635,Positive
As we all know BJP is an expert in spreading fake news but on another side Mamata Didi is taking all the necessary steps to keep Bengal safe and healthy from the Covid 19 Pandemic Let s support Mamata didi s hard work by trending ManusherPasheDidi on Twitter,0.041666666666666664,Positive
Students are the future of India and their future shouldn t be uncertain dark due to this unprecedented COVID crisis demands that universities waive off the semester s fee among other things WaiveFeePromoteStudents,0.033333333333333326,Positive
BiharFightsCorona district wise cases in bihar as of 10 am on 11 5 2020 707 positive covid 19 cases till date,0.4636363636363636,Positive
BiharFightsCorona 1st update of the day 11 more covid 19 ve cases in bihar taking the total to 707 the details are as follows we are ascertaining their further infection trail these are yesterday s result received late in the night Ramanuj,0.05,Positive
25 world population and countries post Covid 19 will be on deep trouble they have to compromised for any terms and conditions some country will be amalgated to other countries Who will be that country who have very poor Management same is the case with individual,-0.14083333333333334,Negative
India has lowest testing rate in COVID 19 Door to door screening is not sufficient unless testing is done COVID 19 is both symptomatic and asymptomatic in nature Home quarantine alone is not safe procedure without testing people coming from,-0.25,Negative
This Mother s Day millions of new mothers are preparing to give birth in the COVID 19 pandemic They re ready to give all their love strength and support and we must give them the chance,0.2787878787878788,Positive
Difference between World and India and we as a nation are going to win over it Let s StayHome and contribute to fight against Covid 19 together and follow the instructions of the government IndiaWillWone rt,0.8,Positive
BiharFightsCorona district wise cases in bihar as of 10 am on 10 5 2020 629 positive covid 19 cases till date,0.4636363636363636,Positive
How can one become a Covid Warrior Know more here via NaMo App,0.5,Positive
We should not forget to seek refuge in God the All Creator as we face such a severe crisis Be a part to observe GlobalRepentanceCall Day of Prayer on May 14 in response to Covid 19 called by higherself Committee of HumanFraternity,0.0,Neutral
2nd Winnet for Creative Art competition Fight Against Covid 19 A small interview Congratulations and thank you for participating CSR Activity,0.08333333333333333,Positive
3rd Prize for Creative Art competition Fight Against Covid 19 Congratulations CSR Activity,0.25,Positive
2nd Prize for Creative Art competition Fight Against Covid 19 Congratulations CSR Activity,0.25,Positive
1st Prize for Creative Art competition Fight Against Covid 19 Congratulations CSR Activity,0.5,Positive
Actually bjpitcell is engaging in doctoring and tempering factory since years spreading Hate that not less dangerous than COVID 19 BJPKillsFederalism BJP 14 Police is more responsible for fillings FIR based on false claims of BJP,-0.07708333333333335,Negative
BiharFightsCorona district wise cases in bihar as of 10 am on 9 5 2020 580 positive covid 19 cases till date,0.4636363636363636,Positive
Congress State Secretary Digvijay Dalvi distributed ration materials to people in need who have been struggling for food during the COVID 19 crisis Youth Congress teams have been identifying vulnerable households and providing them with ration MeriZimmedari,-0.5,Negative
Who is responsible for this 10KM long Jam in lockdown Who allow permission for illegal mining and illegal transportation How we can fight against COVID 19 with such irresponsible Goverment gadkari,-0.16999999999999998,Negative
A sketch made by me StayHomeStaySafe Covid 19india usesenitizers usemask Social Distancing ArtistOnTwitter art salutecovidfighters SaluteToDoctorsNursesHealthcareHeroes slowvolunteers,0.03333333333333333,Positive
kindly open the link so that we bihari came in our state help sushilmodi Covid 19 NarendraModi loveagarwal pibindia,0.0,Neutral
Best Funny memes compilation 108MPisHere extendlockdown supermoon Covid 19 FridayThoughts fridaymorning FridayMotivation lockdown JummahMubarak Ramadan brockhamptonisoverparty,0.625,Positive
IndiaFightsCorona In its fight against COVID 19 the Indian Railways is rolling out train hospitals in Tier II and Tier III cities as well as villages So far Indian Railways has already converted 5 150 train coaches into isolation centres via NaMo App,0.1,Positive
So i request you to please look into this matter ASAP What the unfair happening with parent s of middle class families specifically in this Covid 19 Pandemic situation As i think the education should be affordable to everyone pricehike Bihar,-0.25,Negative
There should be No Room Rent for student in covid 19 lockdown Bihar government should order the landlord to waive off the rent for atleast 3 months because there is no income source for student and migrant workers,0.0,Neutral
Now the day where people are suffering from this critical situation COVID 19 milons of people suffering but our nation people have a more important drink compare than his live Goit FightAgainstCorona madhushala SaveLife saveworld savenation,0.2590909090909091,Positive
You re playing crucial role in spreading of Covid 19india They should be awarded INDIA,0.0,Neutral
We don t find this institution has helped any people in COVID 19 crises in ahemdabad Thanks,0.2,Positive
COVID 19 Awareness Programme Certificate of Appreciation Be Safe Stay Home,0.5,Positive
We are organizing CREATIVE ART COMPETITION FIGHT AGAINST COVID 19 This is virtual competition during lockdown Join us on Facebook,0.5,Positive
A women came from Gujrat in my village usarahiya Sitamarhi yesterday When this incident come to my knowledge I call state covid 19 helpline number 104 but nothing is happen till now Kindly assist INDIA,0.6,Positive
Big Breaking Italy discovers Covid 19 vaccine Congratulations,0.0,Neutral
Plz wave gst late fee of July 2017 to Jan 2020 because how can filed Annual return filed without return filed 3b and Gstr1 So Kindly request wave late fee Indian fight Covid 19 and also fight gst late fee Plz kindly request sir,0.06,Positive
COVID 19 Kishanganj student trapped in Kota was brought to Dr Kalam Agriculture College Arrabari Kishanganj in May for quarantine and left to his home,-0.1,Negative
To produce mass mortality pathogens require mass poverty not just in India but across the world historically racialised minoritised neglected and impoverished communities disproportionally bear the burden of disease including COVID 19,0.0,Neutral
Nearly 50 K COVID 19 cases half the cases in three states maharastra gujrat and UP fatality so far nearly 1700 4 transmission rate is quite high,0.058666666666666666,Positive
Delhi Government on serious on covid 19 to protect our people No felt on delhi government delhigoverment COVID 19 Lockdown3Point0 Imsaurav009,-0.3333333333333333,Negative
Krrish Please Fly And Diffuse The Vaccine Of COVID 19 Like You Did In Krrish 3 We Seriously Needs A Krrish COVID19,0.23333333333333336,Positive
Galat it may affect the cure rate of covid 19,0.0,Neutral
Currently India has recoded 27 recovery rate in COVID 19 cases Which is lower than global recover rate during last 7 days Thanks,0.05,Positive
I request all my friends and yweeples to avoid unnecessary outgoing in COVID 19 situation we are facing most infectious and unknown virus stay alert be at home wash hands properly with soap or sensitizers U r life is very precious sir mam,0.13,Positive
Peak time has not come yet it expected within a month extra care and more work for officers at field They are at higher risk they must be provided all necessary equipments kits They are real hero and real COVID 19 warriors in current situation Regards,0.13125,Positive
The number of new COVID 19 cases in India hit a new high today with states registering 3 900 coronavirus patients in last 24 hours lockdown LiquorShops COVID 19,0.10818181818181818,Positive
COVID 19 test should be done on very 1st day of quarantine but here it s taking 2 or 3 days Please take care of 5his patient and the other who are in contact of this person,0.037500000000000006,Positive
Society needs health education Lots of people are apprehensive on receiving call from covid center Each person should be talked in soft manner so that they should feel happy after conversation,0.26666666666666666,Positive
Bihar is always came forward in every way either in postive way or negative Bihar will surely leave behind all the states in covid 19 cases and rules at no 1 position govt must be aware of this or,0.012499999999999997,Positive
To provide fair price of produce to farmers and to help people in need during the COVID 19 crisis the Congress under President has purchased vegetables in bulk from farmers in Haryana Hunger is a battle that must be fought as we fight COVID 19,0.7,Positive
One bad decision can change the situation This decision must be took back immediately by the govt otherwise the situation will out of control and will surely affect the cure rate of covid 19,-0.06666666666666661,Negative
BiharFightsCorona 3rd update of the day 1 more covid 19 ve cases in bihar taking the total to 526 details are as below we are ascertaining their infection trail,0.16666666666666666,Positive
COVID 19 update Madhubani 5 new positive Covid 19 cases in Madhubani district Will update details shortly StayHomeSaveLives,0.12121212121212122,Positive
Patient of Ratanpur Kadwa Katihar is saying that she is not Covid19 ve She tested ve and suffering from some other disease She is admitted in katihar but doctors says that she in patna covid19 ve Please clarify this fact sir Covid 19india Bihar,-0.125,Negative
I really didn t want ky sub division to be reported COVID positive cases after relaxation and permission to migrants from other states we shall definelty find more nd more COVID cases Report from east champaran Thanks,0.25037878787878787,Positive
Fresh cases of COVID 19 being reported in Sub division Pakdi dayal Bihar We have instructed our villegers to seal village A case from bahantoli or chorma is being reported Regards,0.3,Positive
Pic of the day Covid 19 India Lockdown Delhi,0.0,Neutral
India gets 7 tons medical supply from UAE for fighting against covid 19 Is this antinational activities also,0.0,Neutral
China almost controlled this but new cases arising out in form asymptomatic COVID 19 Russia and India lines are inclined on the other hand US UK new case rate is constant Norway and Italy showing declination good sign INDIA,0.16954545454545453,Positive
With nothing conclusive available about the coronovirus it s mutations it s shifting and drifting yet there remains a possibility that we shall have to face Covid 19 s Second Wave What Covid 19 s Second Wave Could Look Like,0.13333333333333333,Positive
The announcements by the Chief of Defence Staff yesterday is great Our India has waged a strong fight against COVID 19 due to courageous frontline warriors who have cared and cured many They are spectacular India applauds them and their families,0.4416666666666667,Positive
Congress team distributed safety masks and towels to 100 sanitation workers in Puri We thank all our essential service providers for their dedicated contribution in the fight against COVID 19 HumeGarvHai,0.0,Neutral
IYC activist from Palwal Faridabad Mayank Choudhury honoured police staff for their dedicated law enforcement during the COVID 19 lockdown,0.0,Neutral
My SpiceJet PNR is DGVB5E SG 8480 for flight on 13 may My flight was cancelled due to Covid 19 So as per guidelines from I want full refund in original payment mode done not as a credit shell Contact me,0.19999999999999998,Positive
My IndiGo PNR is DPQDTE 6E 191 PAT DEL for flight on 08 may My flight was cancelled due to Covid 19 So as per guidelines from I want full refund in original payment mode done not as a credit shell Contact me,0.19999999999999998,Positive
BiharFightsCorona 1st update of the day 9 more covid 19 ve cases in bihar taking the total to 475 details are as below we are ascertaining their infection trail,0.25,Positive
WHO should warn China responsible for this 2nd Time Blunder Disaster Covid 19india,0.1,Positive
CHECK OUT MY LATEST ARTICLE ON COVID 19 ON THE ISSUE OF LOCKDOWN Covid 19 COVID CoronavirusLockdown,0.5,Positive
Sir no doubt incoming time our India will be global superpower in the field of education sector as we are feeling to solve challenging situations due to covid 19 to provide helps other countries on theirs requests in the leadership of our Hon ble PM sh sir,0.0625,Positive
Good job sir thank you so much for your hard work and effort to protect our Madhubani from this COVID 19 epidemic Still we need to travel far we stand with you thankyoumadhubaniDM,0.1770833333333333,Positive
Good morning sir Really highly appreciable works done time to time during covid 19 difficult situations by our honorable Prime Minister Sh sir,0.12,Positive
Back through trains and other medium my personal views were it was not required at this time it s a peak time after that COVID 19 graph shall fall down reaching peak if it was to be done should have done in start Anyways pray for people of bihar and country Regards,-0.07013888888888889,Negative
Maharastra is state with maximum no of COVID 19 cases but fatality rate is 4 25,0.0,Neutral
CoronaUpdates Madhubani 13 new positive Covid 19 cases in Madhubani district Will update details shortly StayHomeSaveLives,0.12121212121212122,Positive
Today a high level meeting chaired by Hon ble CM sir via video conference with CS DGP Bihar along Head officers of all departments IGs DIGs D Commissioners DMs amp SPs related to migrants as students labours etc amp other issues due to lockdown amp covid 19 GREAT,0.14200000000000002,Positive
Appreciable works in the interest of migrants in different parts of the country related covid 19,0.0,Neutral
Live life Laugh Loud Love forever InternationalWorkersDay lockdown Covid 19 fridaymorning saily,0.2590909090909091,Positive
Appreciate your works in Munger district BIHAR not only to control crimes but also your police leadership during lockdown and fighting covid 19 Salute to your devotion for your duties as well as responsibilities Association Singh,0.0,Neutral
I salute all workers on international labour day And I wish all the workers a very very happy labour day May God grant you all the strength and patience to avoid a global pendamic like Covid 19 coronavirus stay home stay safe be positive,0.34545454545454546,Positive
Coronavirus disease is named by on 11 Feb 2020 as COVID 19 COVID19 case was first reported in Wuhan China Pakistan confirmed 1st case of COVID19 on 26 Feb India conformed 1st case of Covid 19 on 30 Jan US has become 1st country to have more than 1M cases,0.3833333333333333,Positive
BejanDaruwalla The most famous face of Indian astrology passed away He was 88 Sadly his prediction that COVID19 might be weakening from mid May proved wrong amp ultimately made him its victim RIPBejanDaruwalla,-0.010714285714285716,Negative
Let s appreciate everone for their contribution Many more unsung heroes are there we respect each of them Tap on the meme to see SalmanKhan AkshayKumar ShahrukhKhan SonuSood COVID19,0.5,Positive
Failed in stopping crime and poorest facilities for covid19 victims and quarantine centre and many more so we say,0.16666666666666666,Positive
Use Social and Behaviour change communication to improve MHM behavior to a greater extent to improve attitudes toward menstruation and reduce restrictions within the family and community COVID19 ProudPeriods MHDay2020,0.26666666666666666,Positive
please update covid19 report,0.0,Neutral
Please don t take litely Use mask Stay home Stay safe COVID 19,0.5,Positive
Press Conference headed by our honourable MLA Shri ji in context to the pandemic Covid19 We were also overwhelmed by the presence of our esteemed media representatives who made the conference worthwhile,0.5,Positive
Shramik trains are harassment trains We have traveled whole Maharashtra MP UP and now exploring whole Bihar with no water and food Train runs for 10 mins stops for 1 hour This is what happens when you depend on government No social distancing no fear of COVID19,0.1277777777777778,Positive
Same to you sir Every Bihari will win covid19 with you Life is important for every one Idd will give us God blessing,0.4000000000000001,Positive
How come people who r coming to Bihar frm other states spend only 4 5 days in the quarantine center When WHO guidelines are totally different this is the sole reason behind Bihar Covid19 Cases,-0.10416666666666667,Negative
Eid Ul Fitr celebrations this year will be very different due to Covid19 We will be offering Eid Namaz at home Allah accept our prayers and wishes and keep all of us safe EidMubarak,0.125,Positive
This Eid I thank Allah for granting us the resolve and determination to fight against CoVid19 together as one people and pray that we overcome this pandemic soon May Eid al Fitr bring you a sense of togetherness joy and happiness during this difficult time EidMubarak,0.3333333333333333,Positive
What about the economic education and health in india during covid19 the Modi regime,0.2,Positive
Felt Heartbroken 7 of the cases tested positive today were below the age of 10 23 of the ve cases were below the age of 20 COVID19 ve cases crossed 180 today in Bihar taking the total to 2166 Bihar BiharFightsCorona IndiaFightsCorona lockdown India,0.11363636363636363,Positive
Used to laugh at this s feature Until it became a reality MigrantsOnTheRoad migrantworker COVID19 Homecoming pandemiclife,0.3,Positive
I recommend Aarogya Setu app to fight against COVID19 Please download and share it using this link Android iOS,0.0,Neutral
Right ye he to puch rhe h aisa q kiye COVID19 ke time me,0.2857142857142857,Positive
Sanjay kumar doing good job time to time updating status about Covid19,0.7,Positive
Well written article on the struggle facing by Transgender community in India during Covid19,0.0,Neutral
industryinbihar My situation on this lock down Covid 19,-0.15555555555555559,Negative
India Avg Fatality Rate 3 03 Till date Covid19 is not at fatal but highly infectious Special attentions needs to be given towards kids below 10 Yrs and old people above 60 police INDIA,0.15428571428571428,Positive
The peak of covid19 in india is yet to come,0.0,Neutral
IndiaFightsCorona Don t hesitate to come forward and report your symptoms early In case of any doubts related to COVID19 call 1075 toll free HealthForAll SwasthaBharat CoronaOutbreak lockdown4guidelines,0.16666666666666666,Positive
Please wear your best clothes on EID but don t buy one instead help someone in need financially Even your small contribution mean a lot This small step can save millions of life and give them a ray of hope We the people of India must get united to defeat Covid19 EidiForMigrants,0.0375,Positive
And India crossed 1 lack covid19 in number,0.0,Neutral
I request to all Indians please follow the Lockdown4 till 31st May 2020 in India by staying at home and prevention from Covid19 pandemic It is good for you and your family members lockdownextension Lockdown4 StayHomeSaveLives LadengeAurJeetenge,0.7,Positive
I and my family welcome the Lockdown4 till 31st May 2020 in India We will be following the Lockdown4 by staying at home and prevention from Covid19 pandemic lockdownextension IndiaFightsCorona LadengeAurJeetenge,0.4,Positive
Los Angeles offered testing to all its residents COVID19,0.0,Neutral
Migrant labours Yakoob Mohammed and his friend Amrit boarded a truck from Gujarat to UP Amrit fell sick at Shivpuri Yakoob stayed while others left Amrit died on ventilator Yakoob awaits COVID19 report Pic of Yakoob helping Amrit was taken by a pedestrian,-0.35714285714285715,Negative
Workers including old child women please sir efficient and trustworthy self help association are doing good job in this pandemic they can be empowered and given more opportunity to fight as COVID19 warriors,0.4333333333333333,Positive
Now This is Serious carryminativideoback smritiirani TeamGigi Curfew CBSEBoardExams2020 COVID19,-0.3333333333333333,Negative
Now COVID19 virus travelling form Urban to Rural areas,0.0,Neutral
Today we are officially going to cross China s number of Covid19 cases The BJP said we are doing better than rest of the world Now we have rapidly increasing numbers lived through unplanned lockdown lost Economy amp crores of poor suffering What Did We Gain,0.033333333333333326,Positive
Indai Fight Covid19,0.0,Neutral
Your are totally correct sir but we have to admit that this Covid19 is more widespread easily transferred,0.3111111111111111,Positive
Covid19 affected We students too when it comes to Job Either by Extension of Joining Date or Decrease in Salary offered But Intt Charges on Edu loan is Neither Stopped nor reduced Pls help ji ji AtmaNirbharBharatAbhiyan,0.0,Neutral
When you love you don t give up lockdownindia COVID19 COVID19India of AHD humanity,0.5,Positive
Cross 800cases COVID19 StayHome,0.0,Neutral
blackday seen in 2020 1 Australia bush fire 2 Bryant s death 3 COVID19 4 Bollywood loss two gems 5 Vizag s lekage 6 Train accident 7 RIP to martyrs AUSTRALIAFIRES bryant Bollywood vizags TrainAccident martyrs,0.0,Neutral
Who pay you and how much to defame India Every time you doing this job Do you have any solution for COVID19 and if you have then why you don t tell the and your dear friend Shame Even in the hour of this disaster you are doing politics,0.2,Positive
Indian Railway is going to violate countrywide lockdown and we are going to be victims of Covid19 by the Government Thanks to the Government,0.2,Positive
Not discounted Rent but Full Rent Is there any scope of help by the state govt Of Rajasthan Please Help COVID19,0.35,Positive
Salute to courage shown by Atal Ji Dr Kalam Ji in conducting 1998 Pokhran tests The day also marks flying of India s 1st indigenous aircraft Hansa 3 Our technological interventions for COVID19 are helping India today Kudos to all involved nationaltechnologyday2020,0.0,Neutral
It is not good decision for public when the train run then to much crowd near the stations and inside the train then it has probability to Sprade covid19 viruse So I request to sir please stop the train decision for some time,-0.01249999999999999,Negative
Salute to all Mothers in our society working day and night to fight against COVID19 My SandArt at Puri beach on MothersDay with the message Maa Tujhe salaam,0.0,Neutral
Hi team my Myflight got cancel due to covid19 As per govt Guidlines i need my amount as full refund in my bank accunt not as credit shell please do reply as son as possible,0.075,Positive
unable to pay rent being an unemployed student just think how can pay the unnecessary amount then all resources diminished until the pandemic diseases covid19 I demand to central State gov no rent for student,-0.3,Negative
Apparently MigratoryBirds extended their stay longer than usual this year lockdown COVID19,-0.1,Negative
In this pandemic situation of COVID19 another horrible situation is get down at Visakhapatnam LGPolymers Till now 10 people s were died and more than 413 people s were under surveillance of doctors I hope all will be good I pray for lost families also,0.011111111111111072,Positive
i think it s the best decision as of now for the places like mumbai rapidly growing cases of covid19 in mumbai is much more of concern mumbai covid19,0.75,Positive
BIGSTORY A giant MakeInIndia leap in the face of COVID19 challenge From zero India now produces around 2 lakh PPE kits per day,0.0,Neutral
PYC Congress team under state General Secretary N Thyagarajan distributed relief material to sanitation workers and staff at Katumanarkoil police station with AICC member Kamal Manirethinem We thank our warriors leading at the forefront in the fight against COVID19,0.05000000000000002,Positive
