Tweets,Polarity,Sentiments
SAARC This is worthful to fight corona All the dignitaries were very optimistic to contain this virus This meeting can set a precedence for other outfit to convene such talk to curb spread of virus Modi ji at the wheel of this meeting I think that shows the,0.025000000000000005,Positive
Delhi Govt must arrange alternative accomdation for these people Corona is going to effect them certainly,0.21428571428571427,Positive
Namaste goes global with Corona Virus NamasteCorona CoronavirusPandemic namasteoverhandshake,0.0,Neutral
necessary arrangements are being made for effective control over the corona virus All Oon t be afraid all of you avoid rumors be careful be cautious Do not congregate in large groups at one place and avoid going to crowded places We all have to stop this virus from spreading,0.022857142857142854,Positive
Must be think on hijab nakab which is best solution for save CORONA VAIRACE God is know ago about this CORONA so he had creat in KOORAN this solution for ever this word best research befor NASA sincetice BELIEVE ALL IN ALLAH,1.0,Positive
I m Corona I don t differentiate in Hindu muslim sikh isai jain or parsi I don t limit myself to any border of india pakistan china Europe America I believe in,0.0,Neutral
Hon able sir Corona virus is spreading all over the country DEO Sitamarhi has closed schools till 31st March only for students Will tea cheers not be suffered from Corona virus Please think over,0.13333333333333333,Positive
Requesting Government Officials to Extend PANCHAYAT BYE 2020 ELECTION due to CORONA VIRUS COVID2019 Extend This Date Because Gathering Can Cause Virus Outbreak Please Think On it Seriously,-0.22916666666666666,Negative
Announcement VIVOIPL suspended till 15th April 2020 as a precautionary measure against the ongoing Novel Corona Virus COVID 19 situations CSK IPL2020,0.0,Neutral
Foreigners also believe Hindu tradition is paramount Namaskaar kijie Corona se bachie We are proud of Sanatan Dharma SanatanCulture and Sanatan Tradition CoronavirusPandemic,0.8,Positive
corona is pandemic should be declared by indian government and states as well INDIA,0.0,Neutral
Market Live Corona pandemic wipes out 2 500 pts from Sensex Nifty below 9 700 All the sectoral indices are trading at 52 week low BSE Midcap and smallcap indices shed over 9 percent each,0.06818181818181818,Positive
Follow these simple steps to avoid spreading of Corona Virus via NaMo App,0.0,Neutral
Playing pubbg with YouTube nwzgaming nwzgamingworld Corona,0.0,Neutral
Health minister of UK NadineDorries has proved positive for Corona It would be helpful to know how did she get it herself Just curious,0.06363636363636363,Positive
Nowadays the prevalence of corona virus has become so much that people are starting to put on Max but cannot wear a helmet during a motorcycle trip,0.1,Positive
i am travelling in vaishali sf exp train no 12554 to protect us from getting infected by corona virus they provided us hand sanitizer with lunch and dinner great work,0.8,Positive
Let s start a move on covid negative so there would not be homer against corona hindu Official,-0.3,Negative
Your fooding and lodging activities are necessary to analyse for your healthy life We think only when any disease enter in your life OR CORONA type of Vires spread Cleanliness and life syle is most important for good immune These are small things but may create horror in life,0.26428571428571423,Positive
Corona virus reaches india so I m leaving this country guys Good bye See you soon Japan,0.7,Positive
Corona virus is less dangerous than you you have to realise this,-0.3833333333333333,Negative
my small contribution to PM CARE funds tyagi IndiaFightsCoronavirus Covid 19,-0.25,Negative
Coronavirus COVID 19 map Would,0.0,Neutral
COVID 19 Help Needy people Stay at home,0.0,Neutral
Remember and ask your children to remember the three doctors who died fighting COVID 19 in the UK were Dr Ahmed El Hawrani DrAdil El Tayar amp Dr Habib Zaidi No further queries to be entertained They were human beings who died serving their fellow human beings,0.0,Neutral
I did my part in the war against Covid 19 and I request to those countrymen who haven t enough money to donate like celebrities but they can donate only Rs 1 like me and this Rs 1 will become 133 Crores so let s donate Rs 1 in PM CARES fund,0.0,Neutral
plz provide sanitizer and mask to all the ppl of bihar and it should be fast delivery and make COVID test free and open more test centers in villages of every district and plz install ventilators in all the hospital and make it free for all Remember biharelection,0.3,Positive
ji if this is true then sedition charges should be brought against amp Covid 19 is a national emergency It s playing with the life of human especially poorest of the poor,-0.012500000000000011,Negative
COVID 19 updates as on 29 03 2020 at 7 30 PM Active Cases 901 Cured Discharged Migrated cases 96 Death cases 27 Please stay at home and comply with lockdown guidelines to help yourself family and community stay safe No need to panic Essen,0.18333333333333335,Positive
The people who have benefitted by this govt may be donating in PM care otherwise no reason to donate if wanna help your country people and society remain at home don t allow COVID 19 to reach you Stay at home Wash hands in regular intervals Stay safe and blessed,0.25,Positive
A little contribution from my side Hope we will be able to defeat covid 19 together stay home Jai hind,0.15625,Positive
With the initiative of CM and top leadership we will certainly tame the spread of COVID 19 This shows NitishKumarCares,0.14166666666666666,Positive
Our India will succeed covid 19,0.0,Neutral
Covid 19,0.0,Neutral
thanku sir donating 25 crore fighting against covid 19 you r the real hero in India every indian proud of you thanku sir,0.5,Positive
thanku sir for donating 25 crore fighting against covid 19 thanku sir you are the real hero in India,0.2,Positive
jeevika JEEViKA is playing big role in a battle against Covid 19 Many many thanks to Didi s of our JEEViKA family CoronaStopKaroNa coronawarriors,0.3,Positive
Rest in home is better than rest in peace Covid 19 21daysLockdownIndia Quarantineday,0.5,Positive
We have also great sympathy for these people but we can t act against direction of law and staying at home and awaring others is best social job in present situation it will break COVID 19 chain So don t step out with ur team stay blessed at home Take care,0.45833333333333337,Positive
Yes we also have great sympathy for these migrants and poor middle class citizens but many of them may be COVID 19 victim under such situation we shall not recommend any individual agency other than authorized to step out We can serve siting at home only Regards,0.07777777777777778,Positive
Good One Sir I also donate 1000 to PM realif fund for COVID 19 With Regards Rakesh Mishra Railtel Corporation of India Limited Indian,0.3142857142857143,Positive
No body is checking them I am sure if any one find positive with covid then you will not able to recover such a huge people You don t have much medical facility to help us So please put a camp in the village and make sure without check up no one entered in the village,0.19675324675324676,Positive
I m a citizen of India we proud to be the PM of our country I m donated some make India a world winner against covid 19,0.8,Positive
In our village name sughrain there is no such lockdown situation people are roaming here and there no precaution and one important thing is so many people who live here are coming from outside state without check up whether they affected by covid or not is not sure,0.13106060606060607,Positive
It s request from please take care of your employee by which you have earned so many thing and in the bad situation like Covid you are not giving their salary groceries place for live make sure they are Covid negative Do something sir Specially take care in odisha,0.08225108225108228,Positive
Dear sir where all known individual are doing best for their citizens of India and your company are firing people from job and not giving their earned salary and employee are forced to go on leave for 2 3 months due COVID situation in our India,0.14375,Positive
Sir within 1 3 days approx 30 people are coming from Ahmedabad Gujarat right now they are in UP on way to sughrain home make sure they are covid negative please it s humble request from healthy people of Bihar specially Sughrain,0.19047619047619047,Positive
Sir in our village name sughrain there is no such lockdown situation people are roaming here and there no precaution and one important thing is so many people who live here are coming from outside state without check up whether they affected by covid or not is not sure,0.13106060606060607,Positive
India declares war on an invisible enemy Covid 19 The Sunday Guardian Live,0.13636363636363635,Positive
Here is my small contribution to save the nation Students Against COVID IndiaFightsCorona,-0.25,Negative
What a brilliant step you are continuesly taking to stop covid 19 More pover to you and good luck sir,0.6999999999999998,Positive
What should the whole World do with China responsible for COVID 19 Narendermodi,0.2,Positive
There s nothing big or little Every single contribution matters It shows our collective resolve to defeat COVID 19 IndiaFightsCorona I have done your turn please help us PMCaresFund NarendraModi FightAgainstCOVID19,-0.0863095238095238,Negative
People from all walks of life expressed their desire to donate to India s war against COVID 19 Respecting that spirit the Prime Minister s Citizen Assistance and Relief in Emergency Situations Fund has been constituted This will go a long way in creating a healthier India,-0.05,Negative
Thanks to support our country Right now the situation is very bad due to covid 19 In this situation the relief fund which is given by you just like a nector for people who belong to medium class family an social welfare I m very grateful to you sir salute,-0.052658730158730134,Negative
Forrest Gump s Contracting Covid 19 Making More Noise Than Many Helpless Sections Pandering For Resources StrandedWorkers MigrantsOnTheRoad yuva,0.5,Positive
Your Un Requested Package Of Covid 19 Is On Air And Will Reach You On Ground Shortly Due Thanks To Our Privileged Class Thank You For Your Patience Migrant Workers StrandedWorkers MigrantsOnTheRoad yuva,0.037500000000000006,Positive
Modi Government s priorities are Airlifting Richie Rich Indians from Italy US UK etc many of whom might be carriers of Covid 19 but lathi charging innocent daily wagers trying to go back home amid CoronaLockdown StrandedWorkers MigrantsOnTheRoad,0.275,Positive
Ministry of Home Affairs directs States UTs to include Provisions for temporary accommodation food clothing medical care etc for homeless people inc migrant labourers stranded due to lockdown sheltered in relief camps under SDRF fund allocations in wake of COVID 19,-0.0625,Negative
The whole world is concern about Covid 19 Virus and India lockdown for 21 days Meanwhile Niyojit teachers of bihar announced to continue their strike BiharFightsCorona bihareducationdept,0.2,Positive
We have decided to not move any volunteers or member out side considering impact of highly infectious COVID 19 Staying at Home and Awaring people to not step out is best service in current situation,0.38666666666666666,Positive
Do you remember when you joined Twitter I do MyTwitterAnniversary Mufti Mohalla is ssuspected for covid 19,0.0,Neutral
Good morning friends COVID 19,0.7,Positive
nighat Though very limited resources belongs to a lower middle class family living in village after father s death Yes Hope India is top NGO undisputed But small contribution for COVID 19 victims Stay shining,0.039285714285714285,Positive
He Donated For A NGO Which Was in Need of 12 50Lakh Only So Kindally Ensure if He Really Donted for COVID 19,0.1,Positive
U being my in neighbourhood and a very sincere public representative We request you kind help and support in our war against COVID 19 Regards,0.4166666666666667,Positive
A small effort from myside for the needy people of Jehanabad district in lockdown due to covid 19 pandemic,-0.1875,Negative
Dear all Innovators in Health works for the underprivileged in Samastipur district of Bihar Amidst the COVID 19 crisis we are also serving a population of lakhs of migrants Please consider donating and sharing through your network,0.0,Neutral
Great Salute to officers and all administrative staffs health care professionals We shall not allow this COVID 19 to transmit easily thanks for keeping situation under control God bless StayHomeStaySafe,0.5,Positive
COVID 19,0.0,Neutral
Definitely lockdown will reduce further transmission of COVID 19 but it s not enough We need to adopt TTTI module,0.0,Neutral
Due to COVID 19 I appeal U all to look in the matter of all residential school to allow concession in the school fee for COVID 19 period,-0.125,Negative
This will not help labours who are on the way to BIHAR just ask every state govt police to arrange their medical facilities food shelter at nearest railway juctions so they can also be isolated not from COVID 19 but from all othr disease,0.0,Neutral
China must be punished COVID 19,0.0,Neutral
See this is what we can do by just staying in home It s payback in nature s style OzoneHealing COVID stayinside,0.0,Neutral
Helpdesk operationalized by DGFT for COVID 19 related Export or Import issue,0.0,Neutral
The only way we can prevent transmission of the ne west version of virus Of same COVID SARS 2 We also uthe to give an emphahis on middle class family and specially on people over 60 after study and research They need our attention as well which is missing in,0.03142857142857143,Positive
Let s fight against this panademic Staying at home We can win this battle and yes feeling glad to inform doctor No fresh case of COVID 19 because of hard work and excellent effort of honorable CM That s Y he is my all time favorite,0.39305555555555555,Positive
But Comparing COVID 19 to our honourable president and then tweeting that piece of paper as a celebration is okay,0.5,Positive
Is this Govt is is going to accept Chidambaram s plan as Holland Premier has done to fight carons disaster COVID 19 s Economic Blow will be Unprecedented India Must Rise to the Challenge via in lang en,0.4,Positive
The entire village of KATHARI BIGHA in NALANDA District is going to lockdown due to the coronavirus disease COVID 19,-0.0625,Negative
CHINA must be dragged into International Court and stripped of its VETO power in the UN Crime against humanity COVID 19 is a Chinese Virus Copy and paste,0.0,Neutral
India COVID19 Total positive 606 Death 12 Recovered 44 Fatality rate 12 606 100 1 9 We still in 2 nd stage of COVID 19 We can win this battle Stay positive StayAtHomeSaveLives,0.31363636363636366,Positive
The room owners flat owners threw these doctors to enter the building as they are potential carriers of Covid 19 This what we as country should be proud off BharatMataKiJai Pic Via Social media,0.20208333333333334,Positive
Coronavirus is not necessarily a fatal disease Over 86 of people who have been diagnosed with covid 19 so far have survived But it is a highly contagious disease which makes self isolation important,0.165,Positive
Staying At Home for prevention from Covid 19 epidemic IndiaFightsCorona,0.0,Neutral
STAY AT HOME We contribute by giving only 21days stay at our home under LAKSHMAN REKHA against COVID 19 JAY HIND,0.0,Neutral
As India embraces the Remote work culture during ongoing COVID 19 epidemic here is 8 crucial tips for working from home COVID19 IndiaFightsCorona WorkFromHomeIndia,-0.05,Negative
T3I Test Treat Trace and Isolate Yes we can beat COVID 19 INDIA Regards,0.0,Neutral
Need not to panic stay alert may call us for any query related to COVID 19 shall feel glad to provide you authentic information Stay safe at home,0.375,Positive
Please see this This is the information about all the cases of Covid 19 in the world,0.0,Neutral
I am at my village we have government hospital in our village But it is near about close and having availability of doctor and PSA since long days We are in big fear you are doing good job to prevent us COVID 19 But it is available in city What about village,0.22999999999999998,Positive
3rd stage community transmission starts in India COVID,0.0,Neutral
COVID 19 is a Chinese Virus COVID 19 is a Chinese Virus COVID 19 is a Chinese Virus COVID 19 is a Chinese Virus COVID 19 is a Chinese Virus CKMKB,0.0,Neutral
Stay safe at Home Only way to protect ourselves and society from COVID 19 Good morning,0.39999999999999997,Positive
Stay at HOME protect ur community from COVID 19,0.0,Neutral
As our Honourable Prime Minister Shri ji just announced the whole country is going into a lockdown starting midnight today for the next 21 days My request will remain the same PLEASE STAY AT HOME SocialDistancing is the only cure for Covid 19 Thanks,0.06666666666666667,Positive
hi kalyani International Public School baheri started help to COVID 19 diseases affected people Bring them to local isolate center,-0.025,Negative
There is never a good or bad time to do anything You have done the right thing COVID 19 shall affect every party in canvassing not only Plurals,-0.19107142857142853,Negative
PMO said a complete Lockdown from today mid night my Shop is shut down staying home no money what to eat everything will remain off even the groceries shop if not die from covid we will definitely die from hunger Please help Bihar,-0.013888888888888895,Negative
We welcome and appreciate this decision it has been estimated by the expert the life of newest virus from COVID on all surface is not more than 9 days We request people to not get out side unless there is no official notification or direction by authorities Stay safe,0.35000000000000003,Positive
Thanks to respected CM No new CoVID 19 case today Till 19 59 PM Regards,0.06590909090909092,Positive
We shall not recommend any body to take this medicines Chloroquine Azythromycin for treatment of COVID 19 However few doctors are claming that it had been used for treatment of SARS virus of same COVID group but this COVID 19 is new version So avoid Unless we don t,-0.02121212121212122,Negative
Get prepared Samastipur to fight against COVID 19 StayHomeStaySafe StayHomeIndia samastipur,0.0,Neutral
U r a very respectable journalist I also admire U time to get together And combat COVID 19 newest version So stay alert Stay safe at home let s use this time for awaring people Regards,0.575,Positive
IMPORTANT I appeal everyone to tune in to Prime Minister Shri ji s address to the Nation tonight at 8PM on vital aspects relating to the menace of COVID 19 IndiaFightsCorona,0.25,Positive
We don t recommend any one to take medicine at your own There is no vaccine and medicine at all for COVID 19 and therefore only remedy is to be alert stay at home avoid social gatherings wash your hand before touching eyes nose mouth face Have a nice day,0.3466666666666667,Positive
Always awaring people to not trust unknown sources incorrect information there is no medicine at all for treating COVID 19 Stay home social distancing us only way to prevent this disorder But,-0.022222222222222227,Negative
Must be punished that type of people Rumours are more dangerous than COVID 19,-0.04999999999999999,Negative
As of Saturday South Korea had tested more than 248 000 people and identified 8 086 cases Dear sir how many people have been tested till date After finding first case of COVID 19 Regards,0.4166666666666667,Positive
Good Step we all Doctors unitedly fight against COVID 19 Hum Honge Kamyab Bahut Jald 7,0.7,Positive
Good Morning Jai Hind Alerts Indian Army Soldier wearing a Mask to prevent COVID 19 Viral Worldwide Pandemic at Gauhati Rly Station IndiaFightsCoronavirus AlertIndianArmy India 4 India,0.7,Positive
Life is unpredictable and control is just an illusion And sometimes all this unpredictability is overwhelming and it makes us feel small powerless Can we please trust the timing of nature P s It has to get better somehow COVID19 Covid 19india StayHomeStaySafe,0.016666666666666673,Positive
Yes I m at home You too stay at home Protect your community against COVID 19,0.0,Neutral
The way to identify the virus is to TEST TEST and TEST So I request the Prime Minister to make COVID 19 test free of cost and allow the MPs to utilise their MP LAD Funds to help poor people get their test done for free Ovaisi JaiHind INDIA,0.13333333333333333,Positive
97000 329000 100 29 48 recovered so far Till date From COVID 19 illness Fatality rate 329000 100 4 25 Remaining 65 approx going under treatment COVID19,0.1,Positive
Washing your hand in regular intervals staying home for few weeks is requested for everyone In our fight against this pandemic CoVid 19,-0.1,Negative
Absolutely Stay at home Please think about your family Your carelessness can infect everyone in the family Follow all directions given by Govt of India to control the spread of Coronavirus Covid 19,0.2,Positive
So after death we got to know the reason of death is CoVid 19 So its level of seriousness in Bihar No strategies by No information on what should citizens do other than StayHomeStaySafe Worst management by,-0.5625,Negative
Requisting all who is there in shahinbagh please take rest as everyone aware about covid 19 aajtak ABPnews News24 BJPFightCoronaSeriously,0.25,Positive
hindu INDIA We dont understand who gives license to such type of papers printing agencies irresposible COVID 19 or Novel COVID is completely new source is yet to be indetified Regards,0.06818181818181818,Positive
We don t expect such thing from leading news paper COVID 19 or Novel COVID is absolutely new to the world on the other hand MERS and SARS COVID are old and there is vaccine available for MERS and SARS Also source of transmission is known Camel and Cats Thanks,0.11856060606060607,Positive
Pandemic COVID 19 is new and source of transmission is still unknown however MERS and SARS of the same COVID group are not new to the world Pls correct Thanks,0.03363636363636364,Positive
Get updated These are list of district lockdown IndiaFightsCorona lockdown Covid 19india WHO,0.0,Neutral
Thanks to all who are working hard in this critical situation JantaCurfew 5pmclapping Covid 19india GoCorona pmo Narendermodi,-0.030555555555555558,Negative
Government of Bihar has announced Order of LockDownBihar as IndiaFightsCorona Let s understand the Gravity of the Situation due to coronavirusinindia and make Best Efforts for a Safer Future Isolation is the Key to the Fight against the COVID19outbreak Covid 19india,0.21875,Positive
Covid 19india JantaCurfew in RubikaLiyaquat IndiaFightsCorona Thanking to Warriors,0.0,Neutral
00007 we always in support of our PM We did it n keep it further foughtagainstcovid19 Covid 19india COVID19outbreak JantaCurfewPledge jantacurfew22march,0.0,Neutral
tribute to those who r serving the world selflessly our unseenwarriors JantaCurfewPledge Covid 19india,0.0,Neutral
Support covid 19 doctor and other who protect us,-0.125,Negative
Huge applause to all the people who are working endlessly without fear to save our country from covid 19,0.13750000000000004,Positive
i urges you for self quarantine to stop the spread of COVID 19 StayHomeStaySafe CoronavirusPandemic QuarantineActivities JantaCurfew Covid19India,0.0,Neutral
Sir what is the cost of COVID 19 test in India,0.0,Neutral
I am requesting to to complete lockdown of bihar becoz upcoming time is very crucial for our state please immediately focus in this Covid 19india COVID19outbreak INDIA,0.05,Positive
812 found something related to COVID 19 I THINK it must be known to all of us,0.0,Neutral
as we are seeing the condition of india affecting by covid 19 I thought that for safety vision bihar also should be locked down by our government for few days Covid 19india zeenews ABPnews pmoindia BiharSupportsJantaCurfew PMModi,-0.1777777777777778,Negative
It s not janta curfew it s care4U NarendraModi Covid 19india JantaCurfewMarch22,0.0,Neutral
This employees doing very bad way testing covid 19,-0.9099999999999998,Negative
Stay indoor Stay Healthy StayHomeStaySafe JanataCurfew ISupportJantaCurfew IndiaFightsCOVID19 We must won war against COVID 19 4 India soul18,0.5,Positive
Prevention is better than cure ISupportJantaCurfew CoronavirusPandemic Covid 19india StayHomeStaySafe SocialDistancing JantakaCurfew,0.5,Positive
I support janta curfew and request our pm and health minister to continue it till we control this pendemic covid 19,0.0,Neutral
It s not curfew It s care for uh Stay Home StaySafe JantaCurfewMarch22 Covid 19,0.0,Neutral
This Video showing how spreading COVID 19 must watch,0.0,Neutral
I requested to GOI to exercise complete lockdown at least two days to stop pandemic COVID 19 we dont know situation will become intense,9.25185853854297e-18,Positive
A message from King Khan Stay safe everyone Covid 19,0.5,Positive
u urslef is a coronavirus So get out from UP bcz u are spreading Covid 19 man,0.0,Neutral
In what is seen as sensitising the citizens with a word of caution on Covid 19 Prime Minister Narendra Modi ji has called for Janata Curfew on Sunday Prime Minister also announced the creation of Covid 19 Economic Response Task Force under the Union Finance Minister,0.2,Positive
u all shuld resgin if ur govt can t take care of all the citizens What a ridiculous govt we are having who don t care for it s citizens Covid19India Covid 19 whats is the plan for facing coronavirus,-0.3333333333333333,Negative
India BR 3g not available in my area Rajnagar Madhubani pin 847235 I have locked myself into the house due to COVID 19 outbreak Kindly allow me to use Internet Please please please start the 3g network in the area My phone no 8987270897 alternate no 6281415673,0.06874999999999999,Positive
Namaste This is the Government of India s Coronavirus COVID 19 Helpdesk to create awareness and help you and your family stay safe For any emergency Helpline 011 23978046 Toll Free Number 1075 Email ncov2019 in Whatsapp no 9013151515,0.45,Positive
StayAtHomeChallenge Protect your community against COVID 19,0.0,Neutral
Fellow Indians Namaskar A short while ago Our PM Saab Modiji requested all of us to show resolve amp restraint in the face of COVID 19 Please also adhere to the Janta Curfew on 22nd March by staying home Stay Safe jantacurfew2020,0.25,Positive
Cleanliness is the treatment of Covid 19 Covid19India,0.0,Neutral
cmup in Call Off Ayodhya Mela So That Devotees Don t Get Covid 19 Sign the Petition via India,0.0,Neutral
we banker request you to immediately close all operational banking activity in branches for at least 15 days to control on COVID 19 as its very high probability to get infected amp spreading of the same to all others as we touch Notes passbook etc,-0.030666666666666658,Negative
Kindly talk about CAA also along with COVID 19 Give clear instructions to stop these protest and maintain communal harmony,0.35,Positive
Great initiative taken by you Thanks for your action sir Keep it On till we control eradicate Covid 19,0.3666666666666667,Positive
The Government is fully vigilant about the situation due to COVID 19 Novel Coronavirus Across ministries amp states multiple steps have been proactively taken to ensure safety of all These steps are wide ranging from suspension of Visas to augmenting healthcare capacities,-0.075,Negative
Thank you respected Modi ji for your proposal to create a COVID 19 Emergency Fund and same could be based on voluntary contributions from all of SAARC countries India will start with an initial offer of 10 million US dollars for this fund SAARCfightsCorona,0.0,Neutral
Say No to Panic Say Yes to Precautions The Government is fully vigilant about the situation due to COVID 19 Novel Coronavirus Across ministries amp states multiple steps have been proactively taken to ensure safety of all,-0.0625,Negative
COVID 19 ye trend me hi avi,0.0,Neutral
Firstly you should declare yourself as covid negative then talk on it,-0.024999999999999994,Negative
my small contribution to PM CARE funds tyagi IndiaFightsCoronavirus Covid 19,-0.25,Negative
This TablighiJamat gathering may turn out to be the biggest contributor to COVID19 in Delhi CoronaJihad,0.0,Neutral
Covid19 WorkFromHome StudyAtHome LearningNeverStops Our Mentors are working from home Our Students are studying at home Coronavirus can force a Lockdown But It cannot stop the teaching learning process It cannot stop our pursuit of excellence VVRSPurnea,0.0,Neutral
Government of India has made IsolationCoach in the running train and that train is named Jeevanrekha Express train wholehearted gratitude to the Government of India for this beautiful work Covid19 JeevanRekhaExp indianrailway,0.85,Positive
COVID19 Against FightIndia StayHomeStaySafe Isolation ward organized by MukhiyaPandaulBuzurgSitamarhi Bihar,0.0,Neutral
Hopefully covid19 will teach us clean habits n finally help us realise a swacch Bharat,0.18333333333333335,Positive
Situation in india is still undee control Please don t panic Stay at home It s a only way you can serve yourself others nation and entire world Let s the experts do their job Pls avoid stepping outside Remain calm we shall definitely win this battle COVID19,0.22000000000000003,Positive
My small contribution towards the Nation Donate according to your ability PMCARES We will defeat COVID19 StayHomeSaveLives,-0.25,Negative
This article was published by Australian Govt look at bottom of publication How disgusting some people are Using COVID19 for political gain There in Australia no Modi Govt at all,-0.3333333333333333,Negative
ji has set up 11 empowered groups of Secretary level to implement the Policy to deal with the Covid19 Typical Developing country approach of Topdown where as developed countries approach is bottomsup Now is the time to involve Primarycaredoctors who,-0.033333333333333326,Negative
A small contribution by me towards CoViD19 PMCaresFund IndiaFightsCorona IndiaGives,-0.25,Negative
Very emotional eye opening video This Cop in video distributing meal from his own salary gives me a great satisfaction We will definitely win the war against Covid19,0.55,Positive
My hearty congratulations to Minaldakhaveghosale on her brilliant work for developing Covid19 test so soon May Lord Bless you and your family including youn daughter,0.9,Positive
UPDATE on coronavirus COVID19 testing in the UK As of 9am 28 March a total of 120 776 have been tested 103 687 negative 17 089 positive As of 5pm on 27 March of those hospitalised in the UK 1 019 have sadly died,-0.1431818181818182,Negative
Some GOOD COVID19 news today 140 000 Global Recoveries 101 year old man in Italy recovers FDA approves rapid 15 min tests Cuomo increase slowing in NY China easing restrictions More Plasma research donors Tom Hanks amp Rita Wilson recover back in US,0.25999999999999995,Positive
God bless the frontline workers selflessly serving their communities during the COVID19 crisis Thank you to the health care workers first responders nurses grocery store employees truck drivers amp more who are stepping up to keep us safe during these unprecedented times,0.4625,Positive
Yes India vs covid19,0.0,Neutral
With proactive action from madhubani district is in safe hand We will win the battle against COVID19 All are requested to help the administration by staying at home,0.4666666666666666,Positive
Heros Pharmacist are working day and night all over work in making medicines to fight against COVID19 virus even all sorts of diseases are mostly treated by Medicines only Ultimately no one can ignore the role of Pharmacists,0.16666666666666666,Positive
Post Pandemic The Definition of Covid19 The Cause of Complete Transformation in India,0.1,Positive
Loved this AmazinglyAmaging perspective of looking at Adverse Situations I look at Covid19 as The Cause Of Transformations upcoming in some of consecutive years,0.7,Positive
Concept Trace Test Treat and Then Release to curb corona19 or future transmission of COVID19 We need to break chain One by one Bihar police INDIA Regards,0.0,Neutral
Y all are not using AirForce and all for transporting food and medicine and all U shuld know that we are not in the emergency we are in the War with most powerful enemy if the world that is Covid19 So plz don t take it lightly News,0.4000000000000001,Positive
Y all are not using AirForce and all for transporting food and medicine and all U shuld know that we are not in the emergency we are in the War with most powerful enemy of the world that is Covid19 So plz don t take it lightly News,0.4000000000000001,Positive
Request you and our volunteers in WB to not move outside for carrying out social activities in pandemic time considering impact of COVID19 it s highly infectious So it s advisable to work from home Never step out Staying at home is best social service in current situation Thx,0.20444444444444446,Positive
Good morning friends COVID 19,0.7,Positive
Thank you for your efforts to work with us to protect the health systems healthworkers and members of the general public who rely on our information systems and digital tools COVID19 coronaviru,0.016666666666666673,Positive
Only if our central leadership had the same guts and wisdom this lady has the Covid19 would have been history now First they fed on gau Mutra and then taali and thali,0.0625,Positive
Are You still looking that IPL will happen COVID19,0.0,Neutral
Now this is much appreciated initiave Respected DM is requesting help from volunteering organisation in fight against COVID19 That s great StayHomeIndia,0.5,Positive
Mahi Donated 10 crore to Covid19 relief fund Is this right,0.2857142857142857,Positive
To stay safe during COVID19 outbreak here are tips for people affected by NCDs Take your medicine amp follow medical advice Secure 1 month supply of medication Keep distance from sick people Wash often or quit drinking Protect mental health coronavirus,0.017142857142857144,Positive
China s arrogance made them prepared to destroy the world Now before buying any Chinese product try to think about your own nation Because we were much dependant on China and their this arrogance created the pandemic XijinpingVirus ChineseVirus19 BoycottChina COVID19,0.15,Positive
You may catch COVID19 and be at risk of becoming severely ill if you ve a noncommunicable disease a pre existing condition such as Cardiovascular disease Chronic respiratory disease Diabetes Cancer Follow the advice from WHO coronavirus,-0.016666666666666663,Negative
Stay hca thy stay safc most stay home COVID19 Coronaindia CoronaKoDhona IndiaFightsCorona,0.5,Positive
It s very tragic to hear that one of the doctors and his family has developed COVID19 Doctors shall always put their patients firsts and certainly Doctors shall die as well but Arvind it s your responsibility to provide sets of sterile gowns etc to work safely,-0.04017857142857145,Negative
Sir Pharmacists playing very important roles in healthcare system They directly interacts with Patients Doctors Nurses and provide all essential services starting from all types medicines and dispo equipments etc in Hospital Need ur appreciation during COVID19 epidemic,0.155,Positive
Sir Pharmacists are working day amp night at various medicine counters store in front line with doctors and nurses to provide necessary medicines dispo equipments during COVID19 EPIDEMIC etc but always neglected by govt Not getting good cader promotion,0.2333333333333333,Positive
The Chinese mainland on Tuesday reported 47 more COVID19 cases all of which were imported from abroad Hubei reported three of the four new deaths Latest figures 81 218 total confirmed cases 3 281 total deaths 4 287 currently in treatment,0.19204545454545452,Positive
Concerned is about active patients 70 75 Under going treatment Recovery rate 24 25 COVID19,-0.13333333333333333,Negative
Fatality rate is constant now Nearly 4 4 COVID19,0.05,Positive
BIHAR Corona Virus Press Release dated 25 03 2020 BiharHealthDept COVID19 CoronaUpdatesInIndia Via Bihar,0.0,Neutral
We can still beat COVID19 with a comprehensive approach test trace treat isolate In this video talks about numerical forecasts of the coronavirus s trajectory amp reminds us that we can all prevent the worst following WHO guidance,-0.5,Negative
Wuhan partially resumed bus service on Wednesday morning after nine weeks of lockdown The once hardest hit city in Hubei Province during the COVID19 outbreak took unprecedented traffic restrictions on Jan 23,0.25,Positive
UPDATE on coronavirus COVID19 testing in the UK As of 9am on 24 March a total of 90 436 have been tested 82 359 negative 8 077 positive As of 1pm 422 patients who tested positive for coronavirus have sadly died The digital dashboard will be updated later today,-0.04935064935064935,Negative
About covid19 Plz read this page and give out some clue,0.0,Neutral
BREAKING UK orders everyone in UK to stay at home or face police action including fines amid COVID19 crisis Exceptions Shopping for basic necessities One form of exercise a day Any medical need Travelling to amp from work for those who still need to work,0.03333333333333333,Positive
He is our health minister Name Harsha Vardhan It s time for all of us to hold these Incompetent politicians accountable Covid19,-0.35,Negative
