Tweets,Polarity,Sentiments
Singapore scientists have come up with COVID19 test kit that gives result in 5 mins,0.0,Neutral
A 101 years old man has recovered from COVID19 in Italy He has survived the 1918 flu a World War and now coronavirus,0.1,Positive
India Tomorrow will reach this mark Covid19India COVID19,0.0,Neutral
COVID19 TN Stats 27 3 20 Screened Passengers 209284 Beds in Isolation Wards 12955 Ventilators 3018 Current Admissions 274 Samples Tested 1143 Negative 1067 Positive 35 1 discharged Under Process 41 TN Together AgainstCorona,-0.024242424242424242,Negative
We serve for you TamilNadu CM Covid19 outbreak All family card holders Rs 1000 ration items Regd Auto drivers Rs 1000 Ration items Regd pavement traders Rs 1000 Healthy food service Amma restaurant,0.5,Positive
Best part of Quarantine is Me and My Mom Listening to Ilayaraaja Love songs and singing it back COVID19 connects people,0.5,Positive
Best part of Quarantine is Me and My Mom Listening to Illayaraja Love songs and singing it back COVID19 connects people,0.5,Positive
6 new positive cases of Covid19 in TN 2 family contacts from MDU CN12 2 contacts from Erode CN5 6 1 contact of CN14 of Chennai 1 25yr old fem resident of chennai admitted in Ariyalur GH reported positive making the total tally to 35 so far TamilNadu,0.1318181818181818,Positive
Current scenario TN people Master Coronavirustamilnadu COVID19 StayHomeStaySafe,0.0,Neutral
If you think to bought Covid19 diagnosis kit sir My friend from USA desire to supply the above kit to our government,0.0,Neutral
Kapurthala Rail Coach Factory RCF in Kapurthala tasked to convert LHB coaches into isolation wards Integral Coach Factory ICF in Chennai is attempting to manufacture ventilators IndiaFightsCorona Covid19,0.0,Neutral
Rajaram from TamilNadu speaks in Tamil and urges parents to make the best out of this time amp talk to children because an educated child can become an empowered leader tomorrow IndiaFightsCorona Covid19,1.0,Positive
2 questions Ramesh 1 How to report whom should we inform about a Covid19 suspect in Chennai 2 How do we know that a neighbor is home quarantined given the condition that there s no sticker on wall amp if he has landed from abroad in last 1 week,0.0,Neutral
2 questions Sir 1 How to report whom should we inform about a Covid19 suspect in Chennai 2 How do we know that a neighbor is home quarantined given the condition that there s no sticker on wall amp if he has landed from abroad in last 1 week,0.0,Neutral
2 questions Sir 1 How to report whom should we inform about a Covid19 suspect in Chennai 2 How do we know that a neighbor is home quarantined given the condition that there s no sticker on wall amp if he has landed from abroad in last 1 week,0.0,Neutral
Salute to all the peoples who working on this covid19,0.0,Neutral
Neuberg diagnostics Chennai has started accepting samples for COVID19 RTPCR test Samples can be collected in the lab and from home 8 am to 8 p m Dedicated numbers to call will be 04448505050 and 8939999215 between 8 am and 8 pm IndiaFightsCorona Covid19India,0.0,Neutral
Now this is some wonderfully positive news This 95 year old woman in M dena Italy has RECOVERED from COVID19 She s shown hope to many and has now returned home CoronaFighters,0.27575757575757576,Positive
Social Distancing should not confused with social disconnection It s times more than support to each other be kind and spread love and help anyone who needs it Be responsible be safe but be there for one another Juile fan coronavirusindia Social Distancing COVID19,0.24749999999999997,Positive
Great Achievement Pune based Mylab Discovery Solutions Pvt Ltd has developed India s first indigenous COVID19 testing kit that has been approved by the Indian Council of Medical Research ICMR A single kit costs Rs 80 000 amp can test 100 patients coronaupdatesindia,0.2157142857142857,Positive
Our Prince Kartikeyan anna has donated 10 Lakhs for the welfare of FEFSI members such a good gesture from the good heart Corona COVID19,0.4666666666666666,Positive
Prohibitory orders under Section 144 banned to be imposed in Tamil Nadu from 6 PM From Tomorrow March 31 Honorable Chief Minister Announced All district borders will be sealed only essential services to be maintained during the period Corona 144InTN COVID19,0.0,Neutral
One person died of CoronaVirus in Kolkata this afternoon Death toll now 8 CoronaVirusUpdates COVID19 CoronaOutbreak,0.0,Neutral
Fear is gonna dip the immune system further facilitating the magnitude of the Infection Just be Calm Self protected The CFR is very less Just pray God that virus should not change it shape Pleomorphic time to time like HiV making it difficult for vaccine production Covid19,-0.10416666666666666,Negative
Our PM s message to the few so called intellect intelligent disrespectful idiots JantaCurfew Covid 19india CoronaUpdatesInIndia QuarantineActivities Corona Covid 19,-0.06666666666666665,Negative
Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,0.2,Positive
can use their quantumcomputer to create vaccines against covid19 since Google s quantum computing is faster than Summit supercomputers,0.0,Neutral
Indian Vitizens are Advised to Avoid Travel to Other COVID19 Affected Countries Available on,0.1375,Positive
Few has large scope Self awareness best solution Government can t do without public support Gaps there in waste management transport conductors food industries even hospitals money transaction etc GoCorona COVID19 FightagainstCoronavirus,0.16285714285714287,Positive
Big applause to those volunteers First medicine trail in Us COVID19 coronavirus stayhomechallenge,0.125,Positive
IndiaFightsCorona Better reduce or stop public transportation like Bus Train and Flights Self awareness is best to prevention method from COVID19 Few prevention ideas from cultural methods given,0.28,Positive
Doesn t make any sense at all Hygiene at the restaurant the delivery boy each and everything matters when it s COVID19 so Zomato stop making these false ads showing as if it solves the hygiene concerns IllogicalMove ContactlessDelivery,-0.4000000000000001,Negative
Thank you for understanding and appreciating our fraternity COVID19,0.0,Neutral
Never let a good crisis go waste COVID19 not only bring us fear and crisis But also it will open doors for new opportunities in coming days MotivationalQuotes InspirationalQuotes loveafterlockup lockdown crisis at Tiruppur,0.12727272727272726,Positive
Dear India stop discussing politics of nonsense Brace up for coronavirus COVID19,0.0,Neutral
